time	LF_FT_fx	LF_FT_fy	LF_FT_fz	LF_FT_tx	LF_FT_ty	LF_FT_tz	RF_FT_fx	RF_FT_fy	RF_FT_fz	RF_FT_tx	RF_FT_ty	RF_FT_tz	torque_des_0	torque_des_1	torque_des_2	torque_des_3	torque_des_4	torque_des_5	torque_des_6	torque_des_7	torque_des_8	torque_des_9	torque_des_10	torque_des_11	q_0	q_1	q_2	q_3	q_4	q_5	q_6	q_7	q_8	q_9	q_10	q_11	qdot_0	qdot_1	qdot_2	qdot_3	qdot_4	qdot_5	qdot_6	qdot_7	qdot_8	qdot_9	qdot_10	qdot_11	qdot_lpf_0	qdot_lpf_1	qdot_lpf_2	qdot_lpf_3	qdot_lpf_4	qdot_lpf_5	qdot_lpf_6	qdot_lpf_7	qdot_lpf_8	qdot_lpf_9	qdot_lpf_10	qdot_lpf_11	base_lin_vel_x	base_lin_vel_y	base_lin_vel_z	base_ang_vel_x	base_ang_vel_y	base_ang_vel_z	base_ang_vel_lpf_x	base_ang_vel_lpf_y	base_ang_vel_lpf_z	projected_grav_x	projected_grav_y	projected_grav_z	cmd_x	cmd_y	cmd_yaw	action_0	action_1	action_2	action_3	action_4	action_5	action_6	action_7	action_8	action_9	action_10	action_11	
0.00800000	   0.76706584   -0.02405404 -468.51711138   -0.04572775   -7.77128389    0.08085027	  -0.76702048    0.02421735 -469.51822312   -0.06791548   -8.72609714    0.07626667	 -0.00007377   0.04275865 -13.13883442 -41.60941690   6.36064312   0.00342146  -0.00009559  -0.03158599 -13.14049158 -41.58979643   6.36236793   0.00351992	-0.00006987  0.00000388 -0.23974239  0.59384445 -0.35460311  0.00000755 -0.00005092 -0.00000126 -0.23964345  0.59370610 -0.35462089  0.00000028	-0.00132043  0.00133256 -0.00116461  0.00197573  0.00071073  0.00176404 -0.00026765  0.00166425 -0.00122422 -0.00123232 -0.00020185 -0.00149129	-0.00086274  0.00087066 -0.00076093  0.00129089  0.00046437  0.00115258 -0.00017487  0.00108738 -0.00079988 -0.00080516 -0.00013188 -0.00097437	-0.00119472 -0.00003124  3.91817651	-0.00001965 -0.00018315  0.00006228	-0.00001284 -0.00011967  0.00004069	 0.00029372  0.00000847 -0.99999996	0.35000000	0.00000000	0.00000000	-0.08021698	0.22957121	0.16901141	0.10348319	-0.46816832	0.25102806	-0.00796921	-0.17526732	0.25344741	0.20752536	-0.12384748	0.45671365	
0.00800100	   0.79018105    0.02677203 -468.53057812   -0.02598734   -7.79602419    0.07344747	  -0.81327630   -0.06876627 -469.42439608   -0.02179100   -8.70716294    0.08900332	 -0.11058571   0.26292781 -12.90058153 -41.31354518   5.90434172   0.17580451  -0.01107410  -0.19967964 -12.81035981 -41.16960969   6.22229893   0.31716016	-0.00006151  0.00000371 -0.23973994  0.59383489 -0.35459581  0.00000134 -0.00005942  0.00000281 -0.23965218  0.59370636 -0.35461698  0.00000318	-0.00702061  0.02003302  0.03069509 -0.00634050  0.00323321  0.00793010 -0.02528205  0.01234250  0.00015229 -0.01517307 -0.01268221  0.00742289	 0.00099619  0.00141995  0.00246948 -0.00121685  0.00148331 -0.00053897 -0.00174481  0.00187109 -0.00094793 -0.00218602 -0.00049867  0.00105663	-0.00118563 -0.00003038  3.91828627	-0.00002480 -0.00019302  0.00006543	-0.00002151 -0.00018356  0.00006234	 0.00029224  0.00000864 -0.99999996	0.35000000	0.00000000	0.00000000	0.03145897	0.32412869	-0.05132768	0.06844628	-0.24427858	0.37435380	0.06895819	-0.18075453	-0.15490976	0.07402900	-0.07784777	0.52749544	
0.00805500	   0.51649469    0.43767956 -469.27058022    0.15560774   -7.88560759    0.03617010	  -0.57666172   -0.74660004 -468.51798055    0.29284219   -8.66863038    0.10723639	  0.17925102   1.32925015 -13.14500275 -40.55854716   5.32346599   1.06711102   0.39298387  -0.74888199 -13.61295671 -40.51164456   5.95762436   1.50236872	-0.00006199  0.00000295 -0.23974362  0.59384812 -0.35460311  0.00000543 -0.00005072 -0.00000038 -0.23964896  0.59372231 -0.35462141 -0.00000862	-0.00465120 -0.01315827 -0.00326033  0.00343716 -0.00235754 -0.00774313  0.01747320  0.00179527 -0.00529459  0.00972070 -0.02317181 -0.02130104	 0.00059180  0.00074242 -0.00001607  0.00234960 -0.00065017  0.00063620  0.00130587  0.00108112  0.00004091  0.00189265 -0.00159806 -0.00402980	-0.00117018 -0.00001190  3.91837901	-0.00006665 -0.00020834  0.00004402	-0.00005172 -0.00020660  0.00005389	 0.00029060  0.00000899 -0.99999996	0.35000000	0.00000000	0.00000000	0.06687526	0.43283221	0.07235228	-0.02025810	-0.20273866	0.47120786	0.03099801	-0.20340037	-0.14739451	0.09404877	-0.15389919	0.44262859	
0.00845200	  -0.05693462    1.93445864 -472.42493669    0.64355212   -8.08580530    0.12965913	  -0.15716021   -2.55037368 -465.11383693    0.82002820   -8.66019946   -0.06323110	  0.88641821   4.03839741 -11.85833112 -40.18611084   4.31579260   3.11703881   0.41081343  -1.90879471 -14.16052647 -38.85224707   4.74905477   2.92828084	-0.00006241 -0.00000917 -0.23973826  0.59383407 -0.35459226 -0.00000161 -0.00005871 -0.00000959 -0.23965381  0.59372406 -0.35462684  0.00000453	 0.00468055 -0.00576400  0.02686338 -0.00137764  0.01971840 -0.00112518  0.00463467 -0.02870340 -0.01797561  0.03414132 -0.00391992  0.00717259	 0.00154103 -0.00346777  0.00276172 -0.00230691  0.00147206 -0.00138730 -0.00053188 -0.00278417 -0.00186894  0.00371556 -0.00247108  0.00125445	-0.00114787  0.00003849  3.91845702	-0.00012846 -0.00017929 -0.00001469	-0.00010765 -0.00019026  0.00000362	 0.00028893  0.00000982 -0.99999996	0.35000000	0.00000000	0.00000000	0.06106342	0.51489460	0.07164160	-0.04674837	-0.11831476	0.51733732	0.04179622	-0.23953164	-0.17822854	0.14067113	-0.18637674	0.41436866	
0.00803900	  -0.64195301    4.68684819 -478.22653898    1.33992841   -8.10337809    0.08847503	   0.42141484   -5.48774137 -459.09441543    1.54184963   -8.64841268   -0.13034808	  1.39649055   8.24409980 -10.94238954 -39.67955152   4.11983444   5.90133808   0.95581722  -3.84608917 -15.45733625 -35.94124666   3.08369358   4.72748628	-0.00005996  0.00000684 -0.23973966  0.59384861 -0.35460243  0.00001017 -0.00005099  0.00000406 -0.23964010  0.59371439 -0.35462624  0.00000805	 0.01772946 -0.00259661  0.00318331  0.02540240 -0.01711089  0.02598134  0.00700381  0.01331773  0.01177820  0.00378103 -0.00573754  0.00262485	 0.00191885  0.00146565  0.00074722  0.00205809 -0.00211262  0.00180434  0.00177570  0.00170032  0.00105928  0.00044236 -0.00270866  0.00172179	-0.00112520  0.00010287  3.91850919	-0.00020022 -0.00014768 -0.00007598	-0.00017589 -0.00015977 -0.00005655	 0.00028761  0.00001115 -0.99999996	0.35000000	0.00000000	0.00000000	0.07233219	0.56007463	0.08112255	-0.07260468	-0.08374350	0.54700291	0.03890864	-0.25627300	-0.18048751	0.15784943	-0.21602726	0.39078358	
0.00846700	  -1.30201671    8.64099461 -486.61677981    2.32375263   -8.13693653    0.20166877	   0.96181993   -9.60336199 -450.55971282    2.47165075   -8.75111019   -0.36166951	  2.56815723  13.89269762  -9.46305534 -39.41010955   3.70018120   9.68482393   1.38140279  -6.36761228 -16.80066724 -32.29125898   0.57048160   6.91988231	-0.00007342  0.00000173 -0.23973941  0.59384960 -0.35460425 -0.00000502 -0.00005416 -0.00000476 -0.23963889  0.59372496 -0.35462131 -0.00000576	-0.03505075 -0.00600184 -0.00151378  0.01368490 -0.01475867 -0.01438957  0.00194985 -0.03114745 -0.00146027  0.03239515 -0.00749260 -0.00647636	-0.00237168 -0.00020512  0.00066029  0.00208700 -0.00183990 -0.00231379  0.00046363 -0.00173763  0.00026235  0.00448914 -0.00138727 -0.00301299	-0.00109318  0.00018431  3.91855085	-0.00028621 -0.00009999 -0.00014018	-0.00025814 -0.00011649 -0.00012117	 0.00028655  0.00001323 -0.99999996	0.35000000	0.00000000	0.00000000	0.07254236	0.58374542	0.07695259	-0.08894873	-0.05794495	0.56504464	0.04348056	-0.26145995	-0.18784590	0.17235044	-0.23048845	0.37199047	
0.00804600	  -0.48377906   13.17525847 -497.17979375    3.45419593   -8.10789463    0.34755182	   0.03358697  -14.09689414 -439.78706109    3.46276769   -8.75716176   -0.46523806	  3.58156756  20.11607699  -8.19006861 -39.25149012   3.51029351  13.90998575   2.14668210  -9.02059449 -18.51709910 -28.03831949  -2.16755844   9.15855450	-0.00006258 -0.00000395 -0.23973222  0.59385090 -0.35459960  0.00000823 -0.00006266 -0.00000049 -0.23964942  0.59371659 -0.35460998 -0.00000454	 0.01152684  0.00319543  0.02994374  0.01662960 -0.01644953 -0.00336538 -0.02706637  0.00468810 -0.02066291 -0.00611049  0.02613374 -0.01267797	 0.00148170 -0.00124527  0.00296673  0.00229122 -0.00071426  0.00151663 -0.00350246 -0.00040779 -0.00251730  0.00020729  0.00324329 -0.00196961	-0.00104402  0.00025617  3.91856894	-0.00036654 -0.00012218 -0.00009635	-0.00034136 -0.00010404 -0.00013005	 0.00028579  0.00001588 -0.99999996	0.35000000	0.00000000	0.00000000	0.07219382	0.59682101	0.07277261	-0.10109284	-0.04126485	0.57666790	0.04579961	-0.26801831	-0.19100915	0.18491794	-0.23765111	0.35451281	
0.00844800	   2.70747226   19.55271727 -517.91254537    4.83188295   -7.93330885    0.76019348	  -1.74749196  -18.83470095 -417.56387124    4.60956413   -7.33071987   -0.39369831	  4.75057094  27.39575410  -6.76040155 -39.16033136   3.29346534  18.91924641   3.01371277 -12.31272693 -20.47078427 -22.81078992  -5.32046274  11.63194729	-0.00007135  0.00000929 -0.23973419  0.59383575 -0.35459311  0.00000934 -0.00005956  0.00000235 -0.23964293  0.59372058 -0.35462146  0.00000073	-0.00835949  0.00821055 -0.00227593 -0.01797769  0.02452615  0.00857165 -0.00834220  0.01098957  0.01459342 -0.01887917 -0.01865935  0.01106179	-0.00210636  0.00150305  0.00165840 -0.00279829  0.00182713  0.00185448 -0.00138813 -0.00054028 -0.00012161  0.00065705 -0.00143128 -0.00031936	-0.00110264  0.00020015  3.91844667	-0.00031730 -0.00024789  0.00001672	-0.00034252 -0.00020963 -0.00000749	 0.00028419  0.00001890 -0.99999996	0.35000000	0.00000000	0.00000000	0.07296432	0.60456479	0.06737032	-0.10813889	-0.02875449	0.58644241	0.04726989	-0.27200866	-0.19552362	0.19481502	-0.23722419	0.34080768	
0.00804900	  -0.04590900   28.13562999 -557.48300760    6.35126813   -7.53454908    0.51950393	  -0.91649630  -22.30592634 -374.02829367    5.80594956   -7.77441387   -0.58992299	  6.04022147  34.90060102  -5.46771054 -39.03459189   3.19244305  24.20369533   3.91311782 -15.71192217 -22.65747265 -17.25395574  -8.31156259  14.06699089	-0.00005742 -0.00000463 -0.23973457  0.59385318 -0.35458836  0.00000702 -0.00004409  0.00000485 -0.23968069  0.59380448 -0.35466384 -0.00000309	 0.03511260 -0.02399238 -0.01218416  0.00675827  0.01773899 -0.01422972  0.00553998  0.01667315 -0.01094722  0.02711508 -0.00659677 -0.02438309	 0.00335751 -0.00307205 -0.00011570  0.00263274  0.00319502  0.00050865  0.00248558  0.00159284 -0.00740078  0.01465689 -0.00727804 -0.00165739	-0.00117475 -0.00020931  3.91786304	 0.00014231 -0.00074044 -0.00013165	-0.00004327 -0.00045616 -0.00007715	 0.00028121  0.00001992 -0.99999996	0.35000000	0.00000000	0.00000000	0.07265636	0.61322284	0.06344888	-0.11634474	-0.01826842	0.59209675	0.04740285	-0.27768654	-0.19943693	0.20084994	-0.23662142	0.32911083	
0.00847900	  -5.07603619   39.33277524 -616.77721069    8.28889714   -6.11038033    0.01012707	   2.29683716  -25.20775369 -305.82073103    7.30034038   -7.72899364   -1.19959578	  7.40905566  43.59632977  -4.00524664 -39.16392733   3.17087803  30.10114551   4.83382310 -19.75026596 -25.17883596 -11.07841987 -11.67224004  16.73253193	-0.00007428 -0.00000474 -0.23973014  0.59388157 -0.35459751  0.00000069 -0.00005946  0.00000838 -0.23977749  0.59406290 -0.35480054  0.00000171	-0.03577764 -0.00419004  0.00568165 -0.00629311  0.00448614 -0.01181614  0.00197942  0.00868098 -0.03424321  0.05637816 -0.00730520  0.00769328	-0.00413295 -0.00249144  0.00136314  0.00515620  0.00028960 -0.00159475 -0.00245674  0.00105428 -0.01292904  0.03693618 -0.01807422  0.00012356	-0.00066812 -0.00138757  3.91617192	 0.00146973 -0.00414274 -0.00025451	 0.00101929 -0.00295875 -0.00022171	 0.00026128  0.00001329 -0.99999997	0.35000000	0.00000000	0.00000000	0.07413081	0.61940187	0.05831473	-0.12107113	-0.00924686	0.59839571	0.04771711	-0.28204852	-0.20582041	0.20554671	-0.23433882	0.31780276	
