time	LF_FT_fx	LF_FT_fy	LF_FT_fz	LF_FT_tx	LF_FT_ty	LF_FT_tz	RF_FT_fx	RF_FT_fy	RF_FT_fz	RF_FT_tx	RF_FT_ty	RF_FT_tz	torque_des_0	torque_des_1	torque_des_2	torque_des_3	torque_des_4	torque_des_5	torque_des_6	torque_des_7	torque_des_8	torque_des_9	torque_des_10	torque_des_11	q_0	q_1	q_2	q_3	q_4	q_5	q_6	q_7	q_8	q_9	q_10	q_11	qdot_0	qdot_1	qdot_2	qdot_3	qdot_4	qdot_5	qdot_6	qdot_7	qdot_8	qdot_9	qdot_10	qdot_11	qdot_lpf_0	qdot_lpf_1	qdot_lpf_2	qdot_lpf_3	qdot_lpf_4	qdot_lpf_5	qdot_lpf_6	qdot_lpf_7	qdot_lpf_8	qdot_lpf_9	qdot_lpf_10	qdot_lpf_11	base_lin_vel_x	base_lin_vel_y	base_lin_vel_z	base_ang_vel_x	base_ang_vel_y	base_ang_vel_z	base_ang_vel_lpf_x	base_ang_vel_lpf_y	base_ang_vel_lpf_z	projected_grav_x	projected_grav_y	projected_grav_z	cmd_x	cmd_y	cmd_yaw	latent_0	latent_1	latent_2	latent_3	latent_4	latent_5	latent_6	latent_7	latent_8	latent_9	latent_10	latent_11	latent_12	latent_13	latent_14	latent_15	latent_16	latent_17	latent_18	latent_19	latent_20	latent_21	latent_22	latent_23	
0.00800000	   0.74440578   -0.24893673 -517.27369536    0.30529754   -8.58458920    0.07404468	  -0.74435496    0.24904915 -505.72811915    0.08030615   -9.81781514    0.07846955	 -0.00054709   0.03731252 -13.20114516 -41.74187320   6.71361383  -0.00119967  -0.00052489  -0.03525795 -13.19396312 -41.72322751   6.71624108   0.00106591	-0.00002535  0.00004939 -0.23975200  0.59820366 -0.35835865  0.00005265  0.00001684  0.00004921 -0.23974176  0.59818414 -0.35839078  0.00002533	 0.00157181 -0.00161495 -0.00034897 -0.00009023  0.00048606 -0.00146357 -0.00013278 -0.00166073  0.00023859  0.00152616 -0.00168627  0.00060659	 0.00102698 -0.00105517 -0.00022801 -0.00005895  0.00031758 -0.00095626 -0.00008675 -0.00108508  0.00015589  0.00099715 -0.00110177  0.00039633	 0.00111537 -0.00020912  3.91741095	-0.00000424 -0.00020219  0.00000559	-0.00000277 -0.00013210  0.00000365	-0.00030262  0.00005233 -0.99999995	0.35000000	0.00000000	0.00000000	-0.24538738	0.92205596	-0.85864496	0.13107280	-0.12727663	-0.59807938	0.68539137	0.78682894	-0.66200566	1.47664869	-0.49774063	0.75387210	0.86814338	-0.01988605	1.00563908	-0.89904994	0.09162006	-0.24961743	-0.35835707	0.91257077	-0.47532997	-0.09427612	0.77800429	1.19296038	
0.00800100	  -0.52189082   -1.55221594 -516.57180281    0.58539008   -9.35430945   -0.57014333	  -0.73027696    0.83734096 -505.66711623    0.57572428  -10.42067440    0.59422426	 -3.52354365  -1.39382603 -11.93635746 -38.39542091   0.32647876   1.93747333   1.41635729   1.86622712 -12.01029912 -43.11545722   1.99127841   4.40742268	-0.00002571  0.00005447 -0.23975564  0.59821146 -0.35835174  0.00004853  0.00001978  0.00005275 -0.23974469  0.59817219 -0.35840100  0.00001912	 0.00438320  0.02198971 -0.02183586  0.00290399  0.01210642 -0.01298053  0.01459426  0.02302364  0.00455759 -0.00774302 -0.01405300 -0.02031812	-0.00189027  0.00228782 -0.00086214  0.00125467  0.00048208 -0.00266431 -0.00003318  0.00188093 -0.00101024 -0.00140889 -0.00131110 -0.00133517	 0.00118239 -0.00017794  3.91750910	-0.00006140 -0.00013760  0.00000945	-0.00003093 -0.00017029  0.00000722	-0.00030412  0.00005248 -0.99999995	0.35000000	0.00000000	0.00000000	-0.06693982	0.60068297	-0.74591887	0.25779256	0.11161537	-0.35504293	0.30675906	0.70860535	-0.53913319	1.52937388	-0.57860029	0.54094529	0.70772284	0.06792980	1.20712221	-0.77359009	-0.07124036	-0.41968662	-0.32210141	1.08838677	-0.30757204	-0.06070533	0.65594554	0.82656431	
0.00848900	  -6.67786959   -8.61639375 -526.30773827    1.97942834  -11.23612343   -2.73049618	   0.39649855    6.36468265 -494.13481092    3.04952834  -14.88494718    2.08512922	 -8.74842564  -5.00508662  -7.96720600 -36.16567838  -5.51236921   6.61058593   3.22731068  10.85818593 -16.55757278 -45.65972384 -14.76147318  16.15194447	-0.00002793  0.00004287 -0.23975274  0.59819938 -0.35834314  0.00005990  0.00001250  0.00004787 -0.23973236  0.59816978 -0.35840192  0.00001935	-0.00891828  0.00128985  0.01238740 -0.00049473  0.02620878  0.01126263 -0.01261998 -0.01368337  0.00624369 -0.00087663  0.01278146 -0.01381133	-0.00100019 -0.00090008  0.00026542 -0.00184638  0.00369465  0.00081232 -0.00268195 -0.00008962  0.00119146 -0.00221466 -0.00043676 -0.00006299	 0.00162745 -0.00001849  3.91752368	-0.00026732  0.00057545  0.00000723	-0.00020134  0.00024943  0.00001475	-0.00030314  0.00005389 -0.99999995	0.35000000	0.00000000	0.00000000	0.05228592	0.36139554	-0.64137995	0.34540692	0.14568911	-0.30583704	-0.01341088	0.55140704	-0.37090945	1.32888901	-0.48522180	0.52674741	0.70064837	0.15473180	1.03544152	-0.66735411	-0.13039607	-0.49738294	-0.22105929	1.41432786	-0.35052076	-0.03085484	0.69834769	0.79330009	
0.00806600	 -40.19721524  -10.32189759 -496.73021936    5.01335653  -28.37022346   -6.71585816	  -5.33933807    1.27953138 -467.57586152    7.40127072  -28.29921127    3.29690302	-16.58928133   7.93265427  -5.83212800 -21.39545104 -30.44820142  18.36599887   4.63002086  15.25174938 -25.38124581 -40.23850125 -36.77859121  31.29685865	-0.00002747  0.00005009 -0.23974449  0.59833456 -0.35850763  0.00005067  0.00001443  0.00005118 -0.23974426  0.59829895 -0.35852074  0.00001294	 0.00050299  0.00086664  0.03143049  0.02835960 -0.03653892 -0.00528788 -0.00885696  0.01703095 -0.01450034  0.02517208 -0.00538106 -0.02875354	-0.00202133  0.00021193  0.00292311  0.02414810 -0.02778401 -0.00215747 -0.00168857  0.00002254 -0.00198139  0.02249742 -0.01935227 -0.00318616	0.00631498 0.00061659 3.91252211	-0.00101497 -0.00812647  0.00000862	-0.00074221 -0.00449698  0.00000639	-0.00032419  0.00005873 -0.99999995	0.35000000	0.00000000	0.00000000	0.14937493	0.13420567	-0.68696332	0.41428456	0.06563746	-0.35033512	-0.11338015	0.51419789	-0.24617708	1.06504333	-0.47040200	0.53372926	0.74696708	0.24572270	0.90836298	-0.64547944	-0.17302337	-0.47926304	-0.19385603	1.71390820	-0.38366508	-0.02968351	0.65090513	0.73212886	
0.00842000	 -58.10862160   11.26131995 -548.05941818    9.69791102  -43.44327335  -11.73048925	 -26.50601612    0.31442405 -346.28553923   13.74399846  -40.41606741    8.00519774	-24.47119081  35.11976258 -14.16178668 -27.90517560 -43.27291829  35.70821783   6.71996318  10.47317974 -35.44006177 -15.43926654 -55.95473703  43.34301012	-0.00002631  0.00008708 -0.23975600  0.59909501 -0.35921481  0.00006094  0.00002494  0.00004759 -0.23975281  0.59906943 -0.35923241  0.00020782	 0.00780778 -0.00195202 -0.00502445  0.15037966 -0.11429020  0.01860458  0.02663679 -0.01705166  0.01715475  0.14581602 -0.10917353  0.08076709	-0.00116257  0.00811248  0.00004669  0.10994047 -0.09824735  0.00075010  0.00154636 -0.00080434 -0.00259557  0.11298295 -0.10061533  0.03512934	 0.01739734 -0.00087650  3.89869810	-0.00880134 -0.03288453  0.00093029	-0.00579057 -0.02475959  0.00038277	-0.00049727  0.00009407 -0.99999987	0.35000000	0.00000000	0.00000000	0.15302257	0.01671895	-0.76085621	0.41391274	0.01176612	-0.40556803	-0.17700173	0.43046629	-0.15031245	0.85737103	-0.44280180	0.56768608	0.78295767	0.22437765	0.79062086	-0.65463746	-0.17348760	-0.48754194	-0.14537948	1.84889507	-0.42219195	-0.03357576	0.58723378	0.69137561	
0.00851400	 -65.28892458   40.78996862 -638.83942360   16.68928307  -55.40344106  -14.42618124	 -18.46584762   -4.05755087 -243.89367926   15.53338590  -32.78608224    3.69966218	-26.26909335  61.19193983 -28.84267265 -42.90305400 -46.93674839  48.51396132   8.50253986   1.33312634 -43.33577380   9.59415604 -50.43372273  43.13766187	-0.00009409  0.00022638 -0.23998154  0.60092793 -0.36068539  0.00021097  0.00001969  0.00005523 -0.24009804  0.60121806 -0.36103554  0.00115833	-0.01196277  0.00182068 -0.04546293  0.26870695 -0.18941802  0.05295733  0.02012794  0.01974712 -0.10059546  0.32516149 -0.27006028  0.17091218	-0.01249127  0.01834043 -0.03414766  0.24046566 -0.18616227  0.02623269  0.00068748  0.00292320 -0.05756145  0.28749368 -0.23449660  0.13320279	 0.02563222 -0.00618610  3.88304062	-0.02345304 -0.04137091  0.01431856	-0.01853557 -0.03943550  0.00976108	-0.00082994  0.00022977 -0.99999963	0.35000000	0.00000000	0.00000000	0.16474119	-0.03199169	-0.83378494	0.36172587	-0.00673256	-0.40972582	-0.20308478	0.35036442	-0.09482510	0.71274281	-0.40844268	0.58012670	0.79878837	0.20441957	0.69811666	-0.65364283	-0.20180324	-0.48897263	-0.11728086	1.87784755	-0.45452389	-0.03661672	0.51850426	0.67014933	
0.00848300	 -66.23603865   49.30114945 -764.11576448   23.25366793  -60.42917933  -13.15882800	  -8.09288557   -0.59011757 -149.02308913    9.92807264  -20.89050304    1.47052534	-24.23103037  73.77918482 -33.97441818 -64.56087218 -42.67745858  54.25666910   9.29602963 -10.25581035 -41.76455440  20.99847275 -37.12227023  36.11582711	-0.00026584  0.00049344 -0.24072537  0.60386503 -0.36279036  0.00065512  0.00001890  0.00003620 -0.24121706  0.60517446 -0.36394987  0.00317152	-0.04642360  0.03852663 -0.13126943  0.40592164 -0.29088000  0.06475347 -0.01030774 -0.02158754 -0.20967976  0.57390783 -0.40590013  0.32578893	-0.02390803  0.03380648 -0.09734789  0.36561143 -0.25804989  0.05668588 -0.00086363 -0.00398602 -0.15199960  0.49887383 -0.36004617  0.25508961	 0.03093809 -0.01287180  3.87170326	-0.03359614 -0.03331720  0.02617903	-0.03077252 -0.03588368  0.02248897	-0.00115051  0.00048063 -0.99999922	0.35000000	0.00000000	0.00000000	0.20119418	-0.05298123	-0.87466294	0.32209367	0.01859741	-0.38266355	-0.19989263	0.28537846	-0.05643336	0.64205056	-0.34643281	0.57018316	0.79960752	0.19356775	0.62935382	-0.64798063	-0.22313532	-0.49100634	-0.10480692	1.87411618	-0.49681932	-0.04252274	0.45875898	0.65979540	
0.00851500	 -70.01510522   51.72366536 -864.57857122   28.56313191  -64.88049769  -12.35923027	  2.67219463  -3.23623511 -72.51370993   4.90141991 -10.38140267   1.39988658	-23.04628752  80.32854056 -33.00337094 -82.15872931 -40.72719973  59.12321055   9.81271682 -16.76662409 -37.68318461  25.54800232 -25.05737990  29.27526960	-0.00050335  0.00077559 -0.24189466  0.60759498 -0.36526797  0.00120592  0.00001357 -0.00004281 -0.24312027  0.61069658 -0.36764897  0.00597977	-0.02506499  0.03689611 -0.12886118  0.46533416 -0.27398292  0.05883826 -0.01706984 -0.01809271 -0.24696189  0.66681379 -0.43963460  0.34735550	-0.02755566  0.03263207 -0.14156463  0.44995869 -0.29515473  0.06736739 -0.00170900 -0.01275763 -0.23602642  0.66951000 -0.44303969  0.34134002	 0.03575326 -0.01711695  3.86305245	-0.02736397 -0.02584944  0.03082186	-0.02967998 -0.02804632  0.02946378	-0.00139819  0.00074722 -0.99999874	0.35000000	0.00000000	0.00000000	0.24307710	-0.06738332	-0.90006375	0.30283320	0.05312901	-0.34900561	-0.19340533	0.24190745	-0.03012857	0.61315703	-0.28218377	0.55073309	0.79698795	0.18836167	0.58024681	-0.64791125	-0.24044988	-0.48960996	-0.10165273	1.87895727	-0.52690488	-0.05564590	0.41284478	0.65035492	
0.00851900	 -73.49572890   53.66620359 -935.48881314   33.95073660  -68.36974940  -12.00281973	 11.11729682  -3.82015940 -17.40381441   1.24551574  -2.59929407   1.36679500	-22.49232017  87.48143148 -32.81601505 -93.45842010 -40.42596138  64.27901393   9.86563438 -20.07205606 -34.44970340  27.31398542 -15.89166480  24.98331654	-0.00076084  0.00098327 -0.24336298  0.61184337 -0.36800410  0.00176992  0.00001336 -0.00034453 -0.24566829  0.61738618 -0.37177553  0.00938314	-0.01119972  0.01392882 -0.15773916  0.47381030 -0.32009938  0.06748710  0.00544145 -0.04506298 -0.30107076  0.77372742 -0.45560853  0.41569392	-0.02778283  0.02210387 -0.17415597  0.50338124 -0.32324599  0.06596359 -0.00164725 -0.03896795 -0.30617880  0.79497924 -0.48461531  0.40779813	 0.04031254 -0.01968024  3.85611039	-0.01227883 -0.02004632  0.03019364	-0.01717498 -0.02177612  0.03029359	-0.00159028  0.00091682 -0.99999832	0.35000000	0.00000000	0.00000000	0.28720972	-0.07637660	-0.91755670	0.29586321	0.07875784	-0.32562044	-0.19656068	0.20719334	-0.01336119	0.59379148	-0.23114908	0.52800435	0.79469639	0.18505357	0.54697883	-0.65439475	-0.25538117	-0.48525491	-0.09851293	1.88778889	-0.55073577	-0.06871910	0.37540624	0.62815404	
0.00846500	 -72.82540672   53.98116158 -975.37553743   39.99134518  -70.02910214  -11.29696775	 5.44092006 -5.77696188 -4.43725114  0.43382324 -0.76184996  0.84024185	 -21.79726084   94.88532639  -32.99476480 -102.26986101  -40.25805759   69.60413969    9.55765068  -20.65924275  -30.69047193   28.79539496   -9.67679679   21.37376341	-0.00102132  0.00108377 -0.24500063  0.61649931 -0.37093411  0.00226437  0.00002073 -0.00085082 -0.24870539  0.62496082 -0.37604807  0.01305868	-0.03887650  0.03567819 -0.23704313  0.60782526 -0.38207946  0.04030784  0.01736859 -0.09453688 -0.43083935  0.99621729 -0.54148055  0.42759832	-0.02991607  0.01233381 -0.19638011  0.55561438 -0.34889994  0.05520464  0.00078596 -0.06580111 -0.36915671  0.90868515 -0.50406872  0.43224759	 0.04557963 -0.02211435  3.85100082	 0.00200786 -0.02118895  0.02905400	-0.00247043 -0.02068182  0.02939196	-0.00176191  0.00095641 -0.99999799	0.35000000	0.00000000	0.00000000	0.33114499	-0.08060642	-0.93285877	0.30049959	0.09726618	-0.30938417	-0.20420955	0.17795187	-0.00188542	0.57017308	-0.18706918	0.50071436	0.79141110	0.18185925	0.52017784	-0.66429335	-0.26322281	-0.47960091	-0.09146199	1.90512085	-0.56659788	-0.07975577	0.34438846	0.60541296	
