time	LF_FT_fx	LF_FT_fy	LF_FT_fz	LF_FT_tx	LF_FT_ty	LF_FT_tz	RF_FT_fx	RF_FT_fy	RF_FT_fz	RF_FT_tx	RF_FT_ty	RF_FT_tz	torque_des_0	torque_des_1	torque_des_2	torque_des_3	torque_des_4	torque_des_5	torque_des_6	torque_des_7	torque_des_8	torque_des_9	torque_des_10	torque_des_11	q_0	q_1	q_2	q_3	q_4	q_5	q_6	q_7	q_8	q_9	q_10	q_11	qdot_0	qdot_1	qdot_2	qdot_3	qdot_4	qdot_5	qdot_6	qdot_7	qdot_8	qdot_9	qdot_10	qdot_11	qdot_lpf_0	qdot_lpf_1	qdot_lpf_2	qdot_lpf_3	qdot_lpf_4	qdot_lpf_5	qdot_lpf_6	qdot_lpf_7	qdot_lpf_8	qdot_lpf_9	qdot_lpf_10	qdot_lpf_11	base_lin_vel_x	base_lin_vel_y	base_lin_vel_z	base_ang_vel_x	base_ang_vel_y	base_ang_vel_z	base_ang_vel_lpf_x	base_ang_vel_lpf_y	base_ang_vel_lpf_z	projected_grav_x	projected_grav_y	projected_grav_z	cmd_x	cmd_y	cmd_yaw	input_0	input_1	input_2	input_3	input_4	input_5	input_6	input_7	input_8	input_9	input_10	input_11	input_12	input_13	input_14	input_15	input_16	input_17	input_18	input_19	input_20	input_21	input_22	input_23	input_24	input_25	input_26	input_27	input_28	input_29	input_30	input_31	input_32	input_33	input_34	input_35	input_36	input_37	input_38	input_39	input_40	input_41	input_42	input_43	input_44	input_45	input_46	action_0	action_1	action_2	action_3	action_4	action_5	action_6	action_7	action_8	action_9	action_10	action_11	
0.00800000	  -2.44696381    0.03728043 -468.79064544   -0.02864686   -9.77250505   -0.25112986	   2.44708862   -0.03685111 -469.24468937    0.01249338   -6.65280602   -0.25083790	  0.00108348   0.02230944 -13.09299924 -41.52485356   6.40002377   0.00038177   0.00105071  -0.04967810 -13.13769608 -41.61256227   6.39429459  -0.00014402	 0.00029181 -0.00003920 -0.23981261  0.59355716 -0.35456390 -0.00007156  0.00030045 -0.00005438 -0.23991864  0.59395360 -0.35471606 -0.00004063	-0.00176627  0.00115289  0.00002849 -0.00146525 -0.00021921  0.00061734 -0.00163408 -0.00078512 -0.00075920 -0.00065238  0.00191251 -0.00154914	-0.00115404  0.00075327  0.00001861 -0.00095736 -0.00014323  0.00040335 -0.00106767 -0.00051297 -0.00049604 -0.00042625  0.00124958 -0.00101217	-0.00209014  0.00042889  3.91413178	-0.00000226 -0.00011426 -0.00014067	-0.00000045 -0.00002295 -0.00002825	 0.00052267 -0.00010562 -0.99999986	0.55000000	0.00000000	0.00000000	0.00191027	-0.02240598	0.00256571	-0.03394063	-0.00501890	-0.18173572	0.70091599	-0.00104785	0.00032177	0.00470254	-0.32786006	-0.10581692	0.18765114	-0.03860394	0.17014626	0.10039327	0.31676108	-0.13605863	0.20469657	-0.03659119	-0.16012552	-0.00163711	-0.02756052	0.02935500	-0.00763803	0.01315460	0.01769949	-0.00167585	0.01972852	0.03030053	-0.00808236	0.01152472	-0.01482715	1.41131973	0.00016359	0.01205461	-0.23662673	0.07859831	0.18086228	-0.05491425	-0.11251417	-0.01305967	0.23747593	0.08261254	0.17928346	-0.05747451	0.11333508	0.16537026	0.12794738	0.17273709	-0.03818798	-0.51265746	-0.07087073	0.20359938	-0.18502237	-0.11993226	0.26201060	-0.45397359	0.60026151	
0.00846500	  -2.59504738    0.19597899 -469.38655218   -0.07022229   -9.97164196   -0.26932157	   2.29277997   -0.25967497 -468.30372399    0.29691899   -6.78456594   -0.19814028	  0.99542947   0.55790539 -12.03625488 -40.97432367   4.22939794  -0.21205687   1.22526766  -0.82387914 -13.47002506 -39.49387463   4.45901493   1.79911484	 0.00027440 -0.00004391 -0.23982105  0.59356859 -0.35456489 -0.00006601  0.00030695 -0.00005569 -0.23991684  0.59395279 -0.35470459 -0.00004658	-0.01316068 -0.02011335  0.00629619 -0.00479370  0.02069244  0.00907909 -0.00176452  0.01794433  0.02902924 -0.01612913  0.02087255  0.01711543	-0.00238916 -0.00065629 -0.00033240  0.00125179  0.00189330  0.00040273  0.00056768  0.00016182  0.00245962  0.00002072  0.00196024  0.00040721	-0.00206802  0.00043299  3.91432085	-0.00001036 -0.00010531 -0.00016656	-0.00000192 -0.00005366 -0.00006936	 0.00052171 -0.00010559 -0.99999986	0.55000000	0.00000000	0.00000000	0.00190698	-0.02246488	0.00252046	-0.03142039	-0.00568581	-0.18173572	0.70091599	-0.00104785	0.00032177	0.00461904	-0.32789356	-0.10585282	0.18769108	-0.03860936	0.17017381	0.10042461	0.31675172	-0.13605121	0.20469381	-0.03652782	-0.16015550	-0.00702290	-0.05160176	0.03419939	-0.00963341	0.02854342	0.02186817	-0.00173758	0.04096556	0.05318530	-0.01725197	0.02557094	-0.00553446	1.41047716	0.04911825	0.33861476	-0.01431413	0.35892805	0.11573159	-0.91886604	-0.23871632	0.38903072	-0.08535195	-0.11347134	0.62610555	-0.82569492	1.18373954	0.02301621	0.23926498	0.06549783	-0.21882725	-0.21112746	0.21812028	0.04309323	-0.20532613	-0.19167610	0.03534904	-0.21513122	0.39974627	
0.00800300	  -3.63709119    2.11307612 -474.11606726    0.39081421  -10.63915574   -0.39912591	   2.57938472   -2.51115187 -463.43002174    1.23142671   -7.00117525   -0.21424105	  0.52610680   3.82380517 -11.01581119 -43.01265925   2.75040696   2.48100904   0.98411838  -3.30985381 -15.69132434 -38.06173080   2.68417505   4.54612795	 0.00028711 -0.00004678 -0.23982551  0.59357284 -0.35456906 -0.00007482  0.00031305 -0.00006100 -0.23991558  0.59395722 -0.35470578 -0.00004311	 0.01449571 -0.02092027 -0.02474515  0.03900418  0.01884339 -0.03667487  0.00046017 -0.02202189  0.03275653  0.01738027 -0.00145981 -0.00917791	 0.00109282 -0.00159724 -0.00337997  0.00223882  0.00064304 -0.00316643  0.00053507 -0.00134455  0.00371007  0.00129638  0.00098413  0.00198771	-0.00198663  0.00045822  3.91448084	-0.00006347 -0.00001948 -0.00018751	-0.00001324 -0.00005788 -0.00010589	 0.00052115 -0.00010531 -0.99999986	0.55000000	0.00000000	0.00000000	0.00188167	-0.02247298	0.00248026	-0.03136263	-0.00569966	-0.18173572	0.70091599	-0.00104785	0.00032177	0.00468000	-0.32791397	-0.10587179	0.18770593	-0.03863199	0.17013007	0.10045407	0.31671384	-0.13604598	0.20470893	-0.03653437	-0.16013800	0.00604942	-0.05251397	0.01020712	0.01662298	0.02718271	-0.00067249	-0.00068481	-0.00435153	0.05604877	0.00260157	0.00902639	-0.01862536	1.40795052	0.09801447	0.05750521	0.17910373	0.18489273	-0.19235383	-0.41071507	0.27590072	0.07204556	-0.12077804	-0.23076928	0.23956627	-0.42152256	0.82617468	-0.02323470	0.34179285	0.16283885	-0.21867964	-0.26704186	0.30487376	0.04634691	-0.28562805	-0.19443873	0.12145860	-0.24849641	0.44567186	
0.00805200	  -6.55989896    7.73951570 -486.19699198    1.43111738  -12.35958401   -1.22298663	   3.95425595   -8.72256211 -450.29532095    3.44769058   -7.02719423    0.17238465	 -1.12273032  11.53510930  -4.97187084 -44.67247488  -3.13907345   7.35020786   2.24228721  -9.66614041 -18.65633828 -30.47148017  -2.54605136  10.74411181	 0.00029270 -0.00003427 -0.23980855  0.59355999 -0.35457014 -0.00006436  0.00031027 -0.00006023 -0.23992268  0.59394444 -0.35471150 -0.00004610	-0.00247332  0.03431208  0.00161834  0.00631103  0.01711820 -0.00569354 -0.00717367  0.00560420 -0.01411824 -0.01254642 -0.02204218  0.00084236	 0.00175096  0.00238391  0.00286256 -0.00113904  0.00069531  0.00016095  0.00015876 -0.00161406  0.00002698 -0.00231080 -0.00159006  0.00052957	-0.00178329  0.00053043  3.91456326	-0.00016364  0.00020921 -0.00019387	-0.00004706 -0.00000720 -0.00013385	 0.00052186 -0.00010441 -0.99999986	0.55000000	0.00000000	0.00000000	0.00180605	-0.02237578	0.00244949	-0.03135500	-0.00568351	-0.18173572	0.70091599	-0.00104785	0.00032177	0.00470684	-0.32782495	-0.10579965	0.18766101	-0.03863791	0.17018197	0.10044066	0.31671932	-0.13607538	0.20466529	-0.03656602	-0.16015305	-0.00197132	0.00992554	0.03058382	-0.00297623	0.02591315	0.01459044	-0.00429729	0.02697328	0.02003753	-0.01512930	-0.00622171	-0.01363648	1.40374303	0.14679381	-0.03382746	0.35724914	0.34286451	-0.19210209	-0.50494438	0.43038589	0.07847130	-0.26088920	-0.23528606	0.38641396	-0.47798359	0.90807062	-0.02589631	0.39531541	0.13870898	-0.22945620	-0.23304519	0.36272782	0.02595437	-0.33708531	-0.21206303	0.10704762	-0.20885575	0.46309179	
0.00844400	  -8.16954441   17.79965635 -510.70449241    3.19326182  -13.97491063   -1.56832771	   3.11649682  -18.59806472 -423.64675564    6.76979790   -6.66429560    0.34778811	 -2.14116870  22.79739251  -0.77945328 -47.68193907  -8.04038424  14.95654166   2.14757503 -19.46236888 -23.72776898 -23.59204444  -6.71082273  19.09442595	 0.00028118 -0.00003928 -0.23980828  0.59355407 -0.35457217 -0.00007149  0.00031127 -0.00005840 -0.23992522  0.59395426 -0.35471427 -0.00005754	-0.02068049  0.00737308  0.01047242 -0.03912505 -0.01000126 -0.02233050 -0.00843622  0.01282331 -0.02737680 -0.00104605 -0.02210662 -0.03308688	-0.00118291  0.00080012  0.00201351 -0.00339188 -0.00042130 -0.00290804  0.00032597 -0.00046821 -0.00148077 -0.00073928 -0.00142782 -0.00323667	-0.00125168  0.00063527  3.91443990	-0.00030642 -0.00032917 -0.00011731	-0.00011867  0.00005790 -0.00013779	 0.00052352 -0.00010227 -0.99999986	0.55000000	0.00000000	0.00000000	0.00164593	-0.02225093	0.00244515	-0.03132195	-0.00564193	-0.18173572	0.70091599	-0.00104785	0.00032177	0.00465155	-0.32786056	-0.10579851	0.18764034	-0.03864894	0.17014660	0.10044546	0.31673241	-0.13608587	0.20469883	-0.03658134	-0.16021065	-0.01057728	-0.02052868	0.03742725	-0.03021470	0.00595602	0.00639426	-0.00489476	0.03515891	0.00985173	-0.00831560	-0.00626944	-0.03052913	1.39785933	0.19539809	-0.03908339	0.45024624	0.30370489	-0.21048182	-0.44765174	0.53340882	0.03819786	-0.35067207	-0.26410100	0.36183807	-0.41090313	0.93913436	-0.03789626	0.44825858	0.15929614	-0.23228948	-0.20420194	0.39070013	0.01771879	-0.35141850	-0.22873349	0.12537053	-0.21635729	0.46466461	
0.00803000	 -21.51970779   40.43806414 -588.18111123    5.00154109  -19.68590697   -3.27697316	   6.16466869  -31.36266148 -333.28228997   10.68045197   -7.44817176   -0.06654192	 -4.52948017  37.34713787   6.64673992 -50.71727244 -12.17121343  23.28255361   2.11880372 -29.29943706 -30.01681440 -13.66762431 -13.14359862  27.68985212	 0.00028178 -0.00004576 -0.23976982  0.59356575 -0.35460033 -0.00007300  0.00031414 -0.00004893 -0.23992468  0.59406748 -0.35479718 -0.00005685	-0.01101338 -0.00006448  0.01464671  0.00968807 -0.01092961 -0.01595384 -0.01152212 -0.00752561  0.01926332  0.00701721 -0.01662947  0.00003151	-0.00135402 -0.00123474  0.00665548  0.00082348 -0.00429446 -0.00282579  0.00059822  0.00073467  0.00072935  0.01631481 -0.01178893 -0.00291695	0.00094303 0.00001259 3.91277712	 0.00046811 -0.00549486 -0.00019239	-0.00007776 -0.00092000 -0.00014341	 0.00050157 -0.00010211 -0.99999987	0.55000000	0.00000000	0.00000000	0.00173741	-0.02412645	0.00243896	-0.03156623	-0.00561686	-0.18173572	0.70091599	-0.00104785	0.00032177	0.00465444	-0.32790670	-0.10563491	0.18768114	-0.03880204	0.17013910	0.10045931	0.31679991	-0.13608363	0.20508540	-0.03703966	-0.16020717	-0.00600794	-0.02893675	0.04065362	-0.00095173	0.00527286	0.00953571	-0.00635507	0.01208558	0.04568270	-0.00353831	-0.00221179	-0.01404018	1.39030659	0.24376924	-0.06277994	0.54223669	0.33711514	-0.21531406	-0.39904389	0.58322006	0.02193334	-0.37568069	-0.29135647	0.39308521	-0.42359734	0.94193900	-0.05763056	0.47361448	0.16997488	-0.23900843	-0.19701269	0.41190383	0.00807017	-0.36043197	-0.26654205	0.11913697	-0.21343532	0.44359237	
0.00800000	 -43.71500572   61.12677710 -677.34653845    6.49125386  -30.35955949   -6.69153023	  16.65933862  -43.98463533 -231.41585341   14.73914047   -6.79582327   -0.65060286	 -9.15807776  52.44977659  14.48957738 -54.67205595 -17.52713188  32.63177336   1.28306077 -39.93263096 -40.32248139  -5.32195987 -19.27004884  35.14190723	 0.00029147 -0.00006027 -0.23961686  0.59355929 -0.35474753 -0.00006060  0.00032125 -0.00008696 -0.23996814  0.59446369 -0.35507801 -0.00000051	-0.00132678  0.01353870  0.00279087 -0.02158433 -0.01430620  0.00773373  0.00793083 -0.01395740  0.00491026  0.07536340 -0.05362087  0.00314048	 0.00062470 -0.00147175  0.01924339 -0.00186887 -0.01862534  0.00096040  0.00296054 -0.00572838 -0.00542942  0.05721898 -0.03826012  0.00870534	 0.00463260 -0.00003951  3.90966666	 0.00839354 -0.01216401 -0.00026663	 0.00127490 -0.00362163 -0.00017308	 0.00042997 -0.00013229 -0.99999990	0.55000000	0.00000000	0.00000000	0.00476200	-0.02930796	0.00240631	-0.03259728	-0.00605072	-0.18173572	0.70091599	-0.00104785	0.00032177	0.00470091	-0.32800990	-0.10498427	0.18765856	-0.03960229	0.17020063	0.10049365	0.31652889	-0.13626337	0.20643823	-0.03859221	-0.15992355	-0.00142938	-0.01355852	0.03149007	-0.01969921	0.00278803	0.02120538	0.00285046	0.00479267	0.03465606	0.03695522	-0.02961623	-0.01249229	1.38109398	0.29184949	-0.10174969	0.58629340	0.35444534	-0.22677341	-0.38692829	0.62097830	0.00287820	-0.39140743	-0.35317174	0.38245475	-0.41865274	0.90436238	-0.06341320	0.48357496	0.17556269	-0.23277082	-0.19794890	0.42825100	-0.00046843	-0.36509606	-0.27650517	0.09935719	-0.21232089	0.43501839	
0.00848100	 -66.15286263   77.59051338 -715.17319524    8.54865240  -41.27967384   -9.87638659	  21.84939947  -51.19434195 -204.89519061   18.24604021   -7.66551753   -0.73284276	-12.74944500  67.74705739  22.69088741 -57.06983700 -23.99731529  42.92299164  -0.09376580 -51.16161343 -49.11308887   0.84966527 -25.92600935  43.60106706	 0.00028592 -0.00020485 -0.23928839  0.59357206 -0.35504364 -0.00005473  0.00031412 -0.00033488 -0.24015439  0.59543363 -0.35574035  0.00058730	-0.01734357 -0.01561741  0.07437955  0.00481362 -0.03756071  0.00545705 -0.01671131 -0.02020667 -0.00571360  0.17050055 -0.11886781  0.13862074	-0.00187413 -0.01642234  0.04398064  0.00321787 -0.03693018  0.00158793 -0.00083030 -0.03231818 -0.02288587  0.13234244 -0.08797323  0.09128242	0.01081863 0.00118874 3.90621616	 0.02064215 -0.02335191 -0.00034780	 0.00619602 -0.00853427 -0.00022208	 0.00028094 -0.00026137 -0.99999993	0.55000000	0.00000000	0.00000000	0.01576580	-0.03873001	0.00235238	-0.03485488	-0.00843778	-0.18173839	0.70091599	-0.00104785	0.00032177	0.00467428	-0.32903814	-0.10358711	0.18770318	-0.04121209	0.17022978	0.10045923	0.31476188	-0.13703361	0.20975000	-0.04225383	-0.15696442	-0.00900002	-0.04651915	0.08682192	-0.00387391	-0.01432489	0.02008377	-0.00881070	-0.00229327	0.02649434	0.09332175	-0.07795331	0.05496047	1.37023234	0.33958143	-0.11316880	0.60360008	0.36351362	-0.21613500	-0.38850603	0.65008831	-0.01398477	-0.39954537	-0.36946100	0.34872311	-0.41676688	0.88907295	-0.06790157	0.51912856	0.16362597	-0.24109127	-0.16910720	0.43619603	-0.00016197	-0.37353551	-0.29839709	0.08922765	-0.19375744	0.38783082	
0.00802000	 -81.05928216   96.96459237 -751.32553017   10.97344694  -47.59769447  -12.71220182	  29.14011425  -54.97395087 -185.62818468   17.34893299   -6.98564842   -0.64597954	-16.23495693  86.48280877  27.20692674 -61.73743321 -25.15099196  51.99073783  -0.03843142 -62.23761339 -60.05351831   6.78138063 -29.08185617  46.22589354	 0.00028607 -0.00043716 -0.23882738  0.59356717 -0.35544831 -0.00005171  0.00031594 -0.00091323 -0.24063680  0.59728579 -0.35693212  0.00245583	-0.00740681 -0.04052678  0.03721372 -0.00153752 -0.07454204  0.01613963 -0.00750136 -0.07909359 -0.08805177  0.29088674 -0.16028013  0.34696039	-0.00067289 -0.02845503  0.05963085  0.00094256 -0.05225595  0.00302398 -0.00021290 -0.07671318 -0.06815034  0.25114536 -0.15801351  0.26524702	0.01719976 0.00170634 3.90417135	 0.02875226 -0.03342394 -0.00038362	 0.01252701 -0.01526189 -0.00027077	 0.00005123 -0.00046311 -0.99999989	0.55000000	0.00000000	0.00000000	0.02992209	-0.05163303	0.00229879	-0.03851692	-0.01264412	-0.18173572	0.70091599	-0.00104785	0.00032177	0.00467500	-0.33069038	-0.10162620	0.18768612	-0.04341210	0.17024477	0.10046805	0.31063989	-0.13902859	0.21607405	-0.04884232	-0.14755803	-0.00430322	-0.07467891	0.05809596	-0.00768136	-0.04153933	0.02534654	-0.00445236	-0.06906427	-0.03676144	0.16464774	-0.10863292	0.15868841	1.35773480	0.38690802	-0.12203206	0.66537553	0.34414187	-0.23032576	-0.33990076	0.66423637	-0.01337955	-0.41427055	-0.40525332	0.33144861	-0.38535357	0.80492669	-0.07088863	0.54917449	0.17605634	-0.24740869	-0.17967427	0.44739389	-0.00166536	-0.36083093	-0.29127884	0.07279979	-0.21068540	0.30289814	
0.00800600	-103.12627983  114.50902639 -809.77939857   15.98601858  -58.33458255  -16.77933966	  33.33965652  -56.22220390 -126.46944185   12.76652283   -9.68480207    0.42508691	-19.37042243 104.55326327  35.64621080 -66.12286703 -31.58289494  60.94263895  -0.45487813 -68.70221198 -65.21899536   9.79837147 -37.23320486  41.25979331	 0.00028962 -0.00074360 -0.23813308  0.59355666 -0.35595201  0.00006040  0.00032557 -0.00186076 -0.24148825  0.60036479 -0.35886527  0.00604086	-0.00092534 -0.04636115  0.11918974 -0.02841079 -0.06970040  0.03266777  0.02877433 -0.12015689 -0.10571786  0.46099545 -0.27228702  0.52733902	-0.00117984 -0.03941362  0.09201248 -0.00415675 -0.06617787  0.01809311  0.00323913 -0.12240082 -0.11170322  0.40435523 -0.25438985  0.47699089	0.02657125 0.00089650 3.90148594	 0.03470175 -0.04920968 -0.00045262	 0.01897396 -0.02398610 -0.00032027	-0.00027927 -0.00071899 -0.99999970	0.55000000	0.00000000	0.00000000	0.04433769	-0.06836537	0.00224430	-0.04381785	-0.01820447	-0.18173037	0.70091599	-0.00104785	0.00032177	0.00469205	-0.33286986	-0.09867293	0.18764938	-0.04615049	0.17080097	0.10051453	0.30388665	-0.14254978	0.22658698	-0.05952933	-0.12951055	-0.00123963	-0.08127458	0.12145631	-0.02379161	-0.03797638	0.03348912	0.01271403	-0.11562532	-0.05033330	0.26543316	-0.19161129	0.24849513	1.34361601	0.43377289	-0.12793067	0.71758127	0.36431473	-0.24110030	-0.35770884	0.68417680	-0.01634861	-0.39210355	-0.39361531	0.30343321	-0.41399929	0.65347213	-0.07654669	0.56763917	0.14975105	-0.23530582	-0.17804727	0.45473984	-0.01070027	-0.37043902	-0.31657505	0.05804051	-0.18266410	0.23097368	
