time	LF_FT_fx	LF_FT_fy	LF_FT_fz	LF_FT_tx	LF_FT_ty	LF_FT_tz	RF_FT_fx	RF_FT_fy	RF_FT_fz	RF_FT_tx	RF_FT_ty	RF_FT_tz	torque_des_0	torque_des_1	torque_des_2	torque_des_3	torque_des_4	torque_des_5	torque_des_6	torque_des_7	torque_des_8	torque_des_9	torque_des_10	torque_des_11	q_0	q_1	q_2	q_3	q_4	q_5	q_6	q_7	q_8	q_9	q_10	q_11	qdot_0	qdot_1	qdot_2	qdot_3	qdot_4	qdot_5	qdot_6	qdot_7	qdot_8	qdot_9	qdot_10	qdot_11	qdot_lpf_0	qdot_lpf_1	qdot_lpf_2	qdot_lpf_3	qdot_lpf_4	qdot_lpf_5	qdot_lpf_6	qdot_lpf_7	qdot_lpf_8	qdot_lpf_9	qdot_lpf_10	qdot_lpf_11	base_lin_vel_x	base_lin_vel_y	base_lin_vel_z	base_ang_vel_x	base_ang_vel_y	base_ang_vel_z	base_ang_vel_lpf_x	base_ang_vel_lpf_y	base_ang_vel_lpf_z	projected_grav_x	projected_grav_y	projected_grav_z	cmd_x	cmd_y	cmd_yaw	action_0	action_1	action_2	action_3	action_4	action_5	action_6	action_7	action_8	action_9	action_10	action_11	
0.00800000	  -2.43372276    0.03598507 -468.78117428   -0.02895387   -9.76541569   -0.24977136	   2.43381153   -0.03556060 -469.25414908    0.01085488   -6.66193120   -0.24947945	  0.00108670   0.02222840 -13.09292544 -41.52419407   6.39898161   0.00036151   0.00105377  -0.04972344 -13.13736983 -41.61185205   6.39331019  -0.00015608	 0.00027850 -0.00004380 -0.23981784  0.59355256 -0.35455207 -0.00005810  0.00030768 -0.00005501 -0.23992043  0.59392761 -0.35470239 -0.00005492	 0.00168183 -0.00014732 -0.00147947 -0.00142558 -0.00046408  0.00166927 -0.00090785 -0.00182088  0.00118083 -0.00126584  0.00014056  0.00088890	 0.00109886 -0.00009626 -0.00096665 -0.00093144 -0.00030321  0.00109066 -0.00059316 -0.00118972  0.00077153 -0.00082707  0.00009184  0.00058078	-0.00209247  0.00043007  3.91464203	-0.00000236 -0.00011438 -0.00013993	-0.00000047 -0.00002297 -0.00002811	 0.00052492 -0.00010594 -0.99999986	0.55000000	0.00000000	0.00000000	0.16457658	0.12845193	0.17333727	-0.03859861	-0.51252735	-0.07164404	0.20327781	-0.18459228	-0.12059842	0.26260990	-0.45326799	0.59934556	
0.00801000	  -2.55944439    0.16918379 -469.27766020   -0.06379798   -9.93096952   -0.26408840	   2.30561424   -0.22043720 -468.46789119    0.24699274   -6.77132163   -0.20463562	  0.87486160   0.49701721 -12.15732447 -41.03998914   4.48283686  -0.18926422   1.08030704  -0.73173682 -13.43360865 -39.73834046   4.68700773   1.58613174	 0.00029544 -0.00004245 -0.23982451  0.59354885 -0.35455617 -0.00006803  0.00030784 -0.00006093 -0.23991717  0.59393347 -0.35469085 -0.00004751	 0.00643651 -0.00204569 -0.03081226  0.01277673  0.00229687 -0.02072202  0.01395391 -0.00603575  0.00745494 -0.01402400  0.00262926  0.00578474	 0.00280839  0.00023020 -0.00332939  0.00005706 -0.00034951 -0.00107882 -0.00050742 -0.00068409  0.00072514 -0.00075529  0.00064072  0.00082265	-0.00207360  0.00043333  3.91481201	-0.00000928 -0.00010850 -0.00016242	-0.00000181 -0.00005275 -0.00006716	 0.00052401 -0.00010590 -0.99999986	0.55000000	0.00000000	0.00000000	0.02300088	0.22914495	0.07119609	-0.22961783	-0.21276775	0.23591428	0.04005583	-0.19224159	-0.18669261	0.03161780	-0.21378848	0.40142590	
0.00844900	  -3.63842642    1.99170067 -474.24606346    0.44132254  -10.65546121   -0.38396055	   2.56017333   -2.40392778 -463.32092610    1.22576605   -7.00858634   -0.22458706	  0.52508139   3.65816615 -10.91588834 -43.22349487   2.72924149   2.67988828   0.91364334  -3.09797421 -15.59803849 -38.13944455   2.70845342   4.55931320	 0.00028323 -0.00004431 -0.23981243  0.59354943 -0.35455624 -0.00005875  0.00031953 -0.00006319 -0.23992099  0.59393668 -0.35468910 -0.00005579	 0.01055741 -0.01248612  0.02314917  0.02654109  0.02044433  0.00678883  0.02309993 -0.02277190 -0.00022527 -0.00698028 -0.00179362 -0.03364132	-0.00103075 -0.00177162  0.00065879  0.00116880  0.00029126  0.00224928  0.00324822 -0.00296357  0.00060902 -0.00030885  0.00082707 -0.00278367	-0.00198783  0.00045992  3.91497234	-0.00006653 -0.00001996 -0.00018752	-0.00001367 -0.00005808 -0.00010540	 0.00052340 -0.00010561 -0.99999986	0.55000000	0.00000000	0.00000000	-0.01749290	0.34032783	0.14641938	-0.21153781	-0.26663077	0.29050183	0.04099664	-0.29048622	-0.18600452	0.13429751	-0.24347320	0.45592317	
0.00800600	  -6.16556666    7.71567301 -485.94216558    1.34920676  -12.28977924   -1.07840602	   3.66324004   -8.72365199 -450.46675113    3.51373365   -6.97567005    0.09562924	 -0.84453745  11.47876755  -5.60346967 -44.37044393  -3.12096719   6.99949035   1.98234914  -9.82396903 -18.33078080 -29.93905228  -2.37964821  10.98461286	 0.00028798 -0.00004517 -0.23981259  0.59355170 -0.35455871 -0.00005751  0.00031510 -0.00004807 -0.23992632  0.59392761 -0.35469408 -0.00005284	 0.01719225 -0.02664108  0.02430378 -0.00706259  0.01371902  0.01373384  0.02496182  0.03191853 -0.01638940 -0.00631537  0.00021182 -0.02118315	 0.00031693 -0.00145016  0.00120846  0.00204899 -0.00011781  0.00266318  0.00141829  0.00268548 -0.00206469 -0.00273992  0.00045235 -0.00167367	-0.00179219  0.00053396  3.91503765	-0.00016786  0.00019933 -0.00018993	-0.00004815 -0.00000949 -0.00013265	 0.00052407 -0.00010468 -0.99999986	0.55000000	0.00000000	0.00000000	-0.03593412	0.41880742	0.14286236	-0.23302181	-0.21919233	0.33301455	0.02241984	-0.34217986	-0.21561286	0.11595640	-0.21502855	0.46721631	
0.00800900	  -7.81253604   18.03359839 -510.76388611    2.74125301  -13.70053063   -1.61659499	   2.99060329  -18.32761873 -423.61880694    6.65788404   -6.63659552    0.43139498	 -2.89016146  23.49139224  -0.85215043 -47.76205788  -6.90336627  13.35595181   1.80452886 -19.21720095 -23.66353915 -23.46217069  -6.68434392  18.73777312	 0.00028083 -0.00003465 -0.23981451  0.59355238 -0.35455801 -0.00005786  0.00031618 -0.00005529 -0.23992406  0.59395189 -0.35469282 -0.00004734	-0.01417652  0.03331121  0.00335988  0.03123635 -0.01555726  0.00505873  0.02330683  0.00261508 -0.00257769  0.03255271  0.01757513 -0.00144897	-0.00232323  0.00284774 -0.00031633  0.00210380 -0.00109905  0.00230989  0.00167644 -0.00022780 -0.00114573  0.00472813  0.00109362  0.00059795	-0.00130741  0.00059235  3.91490371	-0.00026364 -0.00035606 -0.00009591	-0.00010973  0.00004244 -0.00013129	 0.00052538 -0.00010282 -0.99999986	0.55000000	0.00000000	0.00000000	-0.04418078	0.42963532	0.16144376	-0.23283635	-0.20647162	0.39399195	0.01165308	-0.35170612	-0.23725554	0.10107540	-0.22828469	0.45685589	
0.00800300	 -20.56852036   37.69596736 -577.26771153    4.97074301  -19.05921099   -3.11038938	   5.56518078  -30.26593674 -346.24054875   10.25095025   -8.48407588    0.00919029	 -5.18032133  35.11592824   6.47040132 -50.59773550 -11.99625286  23.03233191   1.36722476 -28.76686666 -30.48498811 -16.67106267 -13.70525426  26.70691574	 0.00028022 -0.00004176 -0.23975907  0.59355104 -0.35458550 -0.00007059  0.00032076 -0.00005920 -0.23993035  0.59403958 -0.35479676 -0.00003995	-0.00587552  0.00782073  0.03535595  0.00922188  0.00240446 -0.02290738  0.01125524 -0.00764827 -0.00241196  0.02110725 -0.06073548  0.02870518	-0.00176222 -0.00065398  0.01023526  0.00071879 -0.00437769 -0.00281256  0.00275190 -0.00199531 -0.00239326  0.01514229 -0.01719294  0.00313211	0.00078741 0.00008585 3.91348002	 0.00032652 -0.00497567 -0.00014940	-0.00008045 -0.00084654 -0.00012715	 0.00050522 -0.00010250 -0.99999987	0.55000000	0.00000000	0.00000000	-0.05401106	0.47189942	0.16578212	-0.24189673	-0.19969636	0.41782477	0.00453930	-0.35974398	-0.26202640	0.12078376	-0.19625908	0.43836752	
0.00851600	 -43.33083909   60.54613731 -673.40070571    6.73482269  -30.41050064   -6.34195873	  17.45031124  -43.96698780 -236.11792489   14.50678760   -5.74573110   -1.00541890	 -8.57855271  52.23359852  13.94977557 -55.06326500 -17.79983812  33.08419755   0.72157443 -39.83648152 -39.74216316  -5.11280756 -17.43881901  34.71053267	 0.00029472 -0.00005713 -0.23961588  0.59354618 -0.35472518 -0.00006605  0.00031373 -0.00007875 -0.23996652  0.59442697 -0.35505711 -0.00001241	-0.00351610  0.01624660  0.03703952 -0.01122092  0.00335704 -0.00568195 -0.00985280 -0.01347527 -0.01479731  0.08593837 -0.05450975 -0.00639246	 0.00184339 -0.00060801  0.02098877 -0.00018395 -0.01689599 -0.00038272 -0.00033403 -0.00452047 -0.00647524  0.05535880 -0.03664280  0.00751684	 0.00442400 -0.00008477  3.91034716	 0.00783582 -0.01149930 -0.00025327	 0.00118148 -0.00347650 -0.00015488	 0.00043509 -0.00013057 -0.99999990	0.55000000	0.00000000	0.00000000	-0.06417282	0.48479137	0.16710430	-0.23661666	-0.19935617	0.43204129	0.00459873	-0.36861661	-0.27255210	0.10138379	-0.21152112	0.43780071	
0.00800900	 -63.54098421   76.70360402 -711.48596652    8.55491674  -40.58864627   -9.72858402	  20.98432337  -51.65582386 -207.67289430   18.34554465   -7.50377946   -0.47969113	-12.74541440  67.09257854  20.92935359 -57.54364169 -23.81478578  42.77680770   0.91381468 -51.02784770 -48.05579957   0.68342372 -25.42785685  43.34684219	 0.00028804 -0.00019642 -0.23934061  0.59353890 -0.35499191 -0.00006145  0.00031829 -0.00031320 -0.24014486  0.59529470 -0.35563749  0.00050949	-0.01340940 -0.02424792  0.03399159 -0.03092083 -0.02449687 -0.01003042 -0.01135989 -0.03990636 -0.04748202  0.14780095 -0.09119803  0.14467994	-0.00069190 -0.01786262  0.03699449 -0.00287394 -0.03284002 -0.00045642 -0.00046434 -0.03470316 -0.02626903  0.12375409 -0.07909999  0.08476119	0.00996732 0.00111212 3.90711842	 0.01937867 -0.02124214 -0.00033718	 0.00559156 -0.00776461 -0.00020498	 0.00030542 -0.00024443 -0.99999992	0.55000000	0.00000000	0.00000000	-0.06337385	0.52299345	0.17082775	-0.24318251	-0.18790409	0.44020185	-0.00009429	-0.36223286	-0.28345862	0.09824929	-0.21420822	0.37825075	
0.00847300	 -84.41924551   97.07208358 -761.93720957   11.41221556  -50.29223261  -12.41113955	  25.12385788  -52.01936825 -169.97918320   16.07461875   -8.98220928   -0.95434886	-15.14690345  87.09512565  28.55186875 -62.16373501 -28.13502722  52.44923152  -0.02223915 -60.33303898 -57.21653132   8.63547357 -32.32799002  45.06774136	 0.00029407 -0.00041433 -0.23882465  0.59354005 -0.35542926 -0.00005129  0.00031748 -0.00089661 -0.24060522  0.59720373 -0.35689560  0.00237949	-0.00079640 -0.01502813  0.05965163 -0.02610068 -0.06701807  0.00913351 -0.01210337 -0.12689953 -0.07085675  0.26958825 -0.19437381  0.30861043	 0.00087058 -0.02612656  0.06525587 -0.00283209 -0.05244736  0.00311560 -0.00015845 -0.07917231 -0.06169745  0.24912337 -0.16194866  0.25579125	0.01821026 0.00123053 3.90413985	 0.02779792 -0.03606758 -0.00037683	 0.01205534 -0.01513040 -0.00025922	 0.00006158 -0.00044946 -0.99999990	0.55000000	0.00000000	0.00000000	-0.06957675	0.53608787	0.16066465	-0.24148443	-0.18100110	0.45865268	-0.00263078	-0.34797123	-0.30104920	0.08388667	-0.18803936	0.31543684	
0.00800400	-102.33796703  109.95229451 -811.51012898   17.91497274  -59.06001374  -15.69202046	  36.27326338  -52.25058477 -127.00047857   12.81894699   -6.82545448   -0.96033446	-19.01057386 102.05452557  32.32121735 -64.71614865 -31.82203474  62.47176765  -0.71862981 -66.24927877 -67.32360633  12.42384179 -33.10511732  42.96467618	 0.00029255 -0.00071522 -0.23814533  0.59356896 -0.35596227  0.00008386  0.00032132 -0.00181330 -0.24144625  0.60030128 -0.35883434  0.00596746	-0.00723285 -0.05608328  0.07272780  0.01684343 -0.07166722  0.04277713 -0.00155107 -0.14170513 -0.12491539  0.46930628 -0.28101483  0.59195247	-0.00033523 -0.03875094  0.08581126  0.00431939 -0.06874827  0.02373089  0.00102950 -0.12221080 -0.11261077  0.41100171 -0.25541855  0.48280622	0.02649851 0.00060688 3.90179980	 0.03389988 -0.04832978 -0.00038481	 0.01835797 -0.02429164 -0.00030006	-0.00027994 -0.00069809 -0.99999972	0.55000000	0.00000000	0.00000000	-0.07282624	0.57512605	0.16119985	-0.25725842	-0.19153696	0.44715852	-0.00500218	-0.36312324	-0.30401796	0.05471683	-0.18805686	0.20892631	
