time	LF_FT_fx	LF_FT_fy	LF_FT_fz	LF_FT_tx	LF_FT_ty	LF_FT_tz	RF_FT_fx	RF_FT_fy	RF_FT_fz	RF_FT_tx	RF_FT_ty	RF_FT_tz	torque_des_0	torque_des_1	torque_des_2	torque_des_3	torque_des_4	torque_des_5	torque_des_6	torque_des_7	torque_des_8	torque_des_9	torque_des_10	torque_des_11	q_0	q_1	q_2	q_3	q_4	q_5	q_6	q_7	q_8	q_9	q_10	q_11	qdot_0	qdot_1	qdot_2	qdot_3	qdot_4	qdot_5	qdot_6	qdot_7	qdot_8	qdot_9	qdot_10	qdot_11	qdot_lpf_0	qdot_lpf_1	qdot_lpf_2	qdot_lpf_3	qdot_lpf_4	qdot_lpf_5	qdot_lpf_6	qdot_lpf_7	qdot_lpf_8	qdot_lpf_9	qdot_lpf_10	qdot_lpf_11	base_lin_vel_x	base_lin_vel_y	base_lin_vel_z	base_ang_vel_x	base_ang_vel_y	base_ang_vel_z	base_ang_vel_lpf_x	base_ang_vel_lpf_y	base_ang_vel_lpf_z	projected_grav_x	projected_grav_y	projected_grav_z	cmd_x	cmd_y	cmd_yaw	action_0	action_1	action_2	action_3	action_4	action_5	action_6	action_7	action_8	action_9	action_10	action_11	
0.00800000	  -2.49160064    0.02986910 -468.75151668   -0.02864888   -9.79777194   -0.25571517	   2.49168498   -0.02944224 -469.28381328    0.00478861   -6.61882052   -0.25540713	  0.00111257   0.02160997 -13.08121333 -41.49681680   6.40441313   0.00021200   0.00107091  -0.05014161 -13.12510296 -41.58543461   6.39860667  -0.00026570	 0.00030102 -0.00005148 -0.23980128  0.59325571 -0.35439901 -0.00006667  0.00033917 -0.00006692 -0.23992988  0.59363681 -0.35452409 -0.00005562	-0.00023579 -0.00134548  0.00070558  0.00037843  0.00121749  0.00025389 -0.00049689 -0.00103066 -0.00088841 -0.00051477 -0.00124495 -0.00092358	-0.00015406 -0.00087910  0.00046101  0.00024725  0.00079547  0.00016588 -0.00032466 -0.00067341 -0.00058047 -0.00033634 -0.00081342 -0.00060344	-0.00258412  0.00043981  3.91646155	-0.00000272 -0.00011390 -0.00014338	-0.00000055 -0.00002288 -0.00002880	 0.00064943 -0.00010834 -0.99999978	0.35000000	0.00000000	0.00000000	0.17222004	0.10435393	0.16251874	-0.00271624	-0.42768198	-0.07005195	0.24386530	-0.19169529	-0.08411028	0.26928470	-0.38065425	0.63599789	
0.00801800	  -2.53603832    0.13522212 -469.18441481   -0.06307327   -9.91101916   -0.28589015	   2.35298474   -0.21463328 -468.55996339    0.25966796   -6.70161305   -0.18333443	  0.93292779   0.41463415 -12.17416907 -40.83531523   4.75764192  -0.18873784   1.32053879  -0.77194649 -13.27127187 -39.64523539   4.92156554   1.71517288	 0.00030985 -0.00003680 -0.23980824  0.59323725 -0.35439817 -0.00007075  0.00032896 -0.00005885 -0.23991897  0.59363688 -0.35452840 -0.00005491	 0.01530826  0.03098680  0.01889819 -0.01334622 -0.01980032 -0.02409610 -0.00203776  0.01144894  0.02818752 -0.01115426 -0.02291040 -0.01215709	 0.00151340  0.00185535  0.00068369 -0.00312598 -0.00202090 -0.00140931 -0.00081739  0.00008204  0.00145347 -0.00230331 -0.00119641 -0.00148722	-0.00256901  0.00044468  3.91659517	-0.00001085 -0.00011113 -0.00016700	-0.00000209 -0.00005291 -0.00006890	 0.00064851 -0.00010830 -0.99999978	0.35000000	0.00000000	0.00000000	0.03265747	0.18944423	0.01718334	-0.17026509	-0.10669731	0.23343389	0.05578114	-0.18404549	-0.10842906	0.00662976	-0.11061344	0.45271787	
0.00803600	  -2.81045473    1.41304221 -472.65569285    0.41829706  -10.16290219   -0.35348899	   2.38185233   -2.12062516 -464.99993421    1.25040240   -6.74837039   -0.14679871	  0.70822189   2.87827943 -11.93668241 -41.99817377   4.44762429   2.52005701   1.20891479  -2.82350698 -14.12600580 -38.75659842   4.38566082   4.88672460	 0.00031315 -0.00005261 -0.23980140  0.59324650 -0.35438362 -0.00006817  0.00033343 -0.00006168 -0.23992304  0.59363762 -0.35451999 -0.00004688	 0.02947476 -0.03020847  0.00798553 -0.00961720  0.02983826  0.00889227  0.00665943 -0.02464155  0.00879400  0.00278262  0.01957995  0.02484421	 0.00261070 -0.00239051  0.00272098 -0.00002476  0.00298123 -0.00041048  0.00054170 -0.00169879 -0.00020352 -0.00186712  0.00122747  0.00162381	-0.00253261  0.00049160  3.91671440	-0.00008590 -0.00007650 -0.00018944	-0.00001677 -0.00006719 -0.00010614	 0.00064773 -0.00010794 -0.99999978	0.35000000	0.00000000	0.00000000	-0.00312429	0.31161651	0.11562309	-0.17222761	-0.18056408	0.26014301	0.06318858	-0.26055396	-0.09718677	0.11470925	-0.18597105	0.45964846	
0.00851000	  -4.16509541    6.72611438 -483.59050240    1.20611465  -11.28886598   -1.01421577	   2.69607098   -8.01916089 -452.89225158    3.49892046   -6.77608464    0.35708362	 -0.15029148  10.52806520  -6.75901867 -42.70004648  -0.35382935   6.27784216   3.05978124  -8.83031047 -14.93279333 -30.72093254  -0.53328753  11.09181488	 0.00030141 -0.00004129 -0.23980174  0.59325290 -0.35439761 -0.00007127  0.00032727 -0.00005226 -0.23992478  0.59364330 -0.35451995 -0.00004130	-0.00903791  0.01135732  0.00243539  0.01017323 -0.02384992  0.00546883 -0.01551405  0.00849365 -0.01560957 -0.01436284  0.02531585  0.00559977	-0.00169233  0.00169364  0.00129449  0.00197987 -0.00266031 -0.00120171 -0.00157564  0.00165940 -0.00096141 -0.00069197  0.00199766  0.00208729	-0.00241199  0.00059426  3.91674663	-0.00021723  0.00005320 -0.00020681	-0.00006432 -0.00004793 -0.00013762	 0.00064759 -0.00010667 -0.99999978	0.35000000	0.00000000	0.00000000	-0.00744095	0.35720047	0.08370601	-0.19053282	-0.11035452	0.32786158	0.04517765	-0.31366140	-0.11657605	0.08325595	-0.15567169	0.48166633	
0.00847400	  -3.61032998   15.04234426 -500.14382735    2.85885545  -11.82273571   -1.28636814	   1.64744528  -17.76340886 -436.17759768    6.88944581   -6.55941613    0.70734884	 -0.61522065  20.62007415  -4.35543066 -44.86997950  -1.27893260  13.53168312   3.74118699 -18.13011548 -17.48462603 -25.26397366  -3.78458404  19.87916356	 0.00030681 -0.00004894 -0.23980945  0.59324426 -0.35438329 -0.00006462  0.00032581 -0.00006077 -0.23992271  0.59364137 -0.35453406 -0.00005767	 0.00068592  0.00737815 -0.02342930 -0.01976599  0.02628125 -0.00530763 -0.00805194 -0.01262639  0.00750346 -0.00608039 -0.03409546 -0.02262729	 0.00064381 -0.00212537 -0.00173836 -0.00164113  0.00280676  0.00050529 -0.00239783 -0.00168049 -0.00082865 -0.00140135 -0.00275431 -0.00247760	-0.00222829  0.00081777  3.91676085	-0.00047738  0.00012380 -0.00013293	-0.00016379  0.00001500 -0.00015431	 0.00064872 -0.00010374 -0.99999978	0.35000000	0.00000000	0.00000000	-0.02404017	0.39507446	0.11596496	-0.19917606	-0.13037190	0.35897928	0.03183533	-0.31122884	-0.13514361	0.10509857	-0.13931975	0.47812274	
0.00850700	 -10.00895992   31.06307914 -552.28913163    4.65752392  -13.37925796   -2.41146358	   3.27554695  -28.51078934 -376.03194712   10.60250334   -5.28068042    0.82228393	 -2.93455596  33.62085311   2.89788092 -47.38725256  -6.55595122  21.84968136   3.88771355 -26.50656250 -21.34479139 -15.20088991  -7.28797276  29.10113587	 0.00029793 -0.00004421 -0.23978767  0.59325431 -0.35439565 -0.00007596  0.00034411 -0.00004833 -0.23991794  0.59368350 -0.35456518 -0.00005800	-0.01028256  0.00382752  0.00583114  0.00416569 -0.00794945 -0.00662887  0.02342496  0.00673233  0.02337797 -0.01729414 -0.03078035 -0.02535960	-0.00238202 -0.00083199  0.00330391  0.00222967 -0.00120022 -0.00284487  0.00325204  0.00280407  0.00068121  0.00578128 -0.00755220 -0.00313628	-0.00117768  0.00068768  3.91589143	-0.00041164 -0.00378117 -0.00017488	-0.00029095 -0.00048275 -0.00015288	 0.00063809 -0.00009921 -0.99999979	0.35000000	0.00000000	0.00000000	-0.02970359	0.41596040	0.09869366	-0.20357956	-0.08746823	0.37959135	0.01822184	-0.33421820	-0.14926615	0.09881472	-0.13529041	0.47513568	
0.00846600	 -17.83157328   55.12443245 -625.71074488    6.34258005  -16.11411847   -3.56838867	   5.34734020  -46.81723992 -293.29816758   18.19545307   -5.30147050    0.65171873	 -4.87505453  47.57914491   6.16123148 -50.04290771  -6.32395000  31.06007634   2.99152079 -38.24578032 -26.00604235  -7.01058739 -11.55999410  38.87772617	 0.00031385 -0.00004317 -0.23967483  0.59325638 -0.35444956 -0.00006141  0.00033873 -0.00008729 -0.23991521  0.59392228 -0.35473107  0.00004709	-0.00766921  0.01214791  0.00579382  0.03431727  0.01389047  0.02381745  0.01396785 -0.01869367  0.00647981  0.05825160 -0.05440399  0.02973948	 0.00212068  0.00035578  0.01442046  0.00301711 -0.00643868  0.00176851  0.00171905 -0.00726095  0.00284591  0.03285360 -0.02385783  0.01711910	0.00140065 0.00056297 3.91356760	 0.00251433 -0.01183420 -0.00021031	 0.00000975 -0.00308183 -0.00016439	 0.00057183 -0.00010339 -0.99999983	0.35000000	0.00000000	0.00000000	-0.03966558	0.42970496	0.10809133	-0.21287586	-0.10292064	0.39247590	0.01456031	-0.33040178	-0.15760043	0.08065844	-0.13333130	0.44761011	
0.00803700	 -32.42358612   69.71578848 -655.17054415    8.21188144  -23.21877601   -5.48810346	   7.88639951  -57.20467643 -270.20837210   23.17196178   -5.42339389    0.55130793	 -8.09052672  61.07448206  12.34528827 -53.76271544 -11.51440057  39.90835935   2.97041644 -46.97339060 -30.47486729  -1.83352634 -15.65208099  45.51440691	 0.00031781 -0.00010087 -0.23943546  0.59324812 -0.35459657 -0.00007052  0.00033267 -0.00023356 -0.23996303  0.59445573 -0.35510651  0.00054869	 0.01585334  0.01370395  0.01955585  0.00022434 -0.05042337 -0.01498697 -0.02540400 -0.04006155 -0.01993086  0.11077989 -0.08814994  0.11193495	 0.00273111 -0.00646948  0.03171569 -0.00059950 -0.02100370 -0.00134037 -0.00145703 -0.02303928 -0.00709255  0.07529096 -0.05411044  0.07436724	0.00586608 0.00141755 3.91093935	 0.00780341 -0.02401104 -0.00028086	 0.00192397 -0.00804792 -0.00019445	 0.00042955 -0.00014871 -0.99999990	0.35000000	0.00000000	0.00000000	-0.04621154	0.44347161	0.09235864	-0.20868671	-0.06749911	0.42339596	0.02133480	-0.33112109	-0.16099176	0.07335667	-0.12982666	0.41336823	
0.00846500	 -36.29171342   84.12866336 -668.81073729   11.76658267  -23.64023891   -6.87893426	   6.14317010  -61.37866786 -272.19334609   24.16242734   -6.56877571    1.45462963	-11.26978644  75.35631522  14.28870251 -55.27542638  -9.26047742  51.47398503   5.20342547 -56.27440509 -34.52192367   4.39699843 -19.39567409  50.25474545	 0.00031020 -0.00020150 -0.23897370  0.59323963 -0.35483793 -0.00004787  0.00034597 -0.00063417 -0.24012061  0.59571000 -0.35594036  0.00216798	 0.00863704 -0.01635480  0.07014395 -0.02744391 -0.05106296  0.02116305  0.01063355 -0.10105624 -0.03128914  0.21655766 -0.13017350  0.31784128	-0.00016546 -0.01180515  0.05940060 -0.00338826 -0.03106365  0.00414441  0.00264132 -0.05644822 -0.02390895  0.16792928 -0.11074950  0.22351338	0.01152245 0.00197225 3.90906558	 0.00920058 -0.03907752 -0.00028012	 0.00434802 -0.01635089 -0.00022674	 0.00015962 -0.00022473 -0.99999996	0.35000000	0.00000000	0.00000000	-0.04758627	0.47091693	0.08978490	-0.20370965	-0.06619548	0.41596293	0.00934708	-0.31961334	-0.18226185	0.07279710	-0.12858334	0.33363834	
0.00804500	 -47.03351244   98.14594316 -720.18047963   15.86062892  -28.53994334   -8.46895047	  11.83137679  -61.86658799 -221.93015975   20.30813038   -6.18147833    0.87957826	-13.19164682  90.95547802  17.46672736 -55.96156514 -11.16097824  57.48337777   2.59137209 -61.73781531 -42.10390167  10.54828265 -22.69203199  46.10658018	 0.00030428 -0.00032228 -0.23836636  0.59324291 -0.35513926  0.00011073  0.00034705 -0.00127377 -0.24057497  0.59783403 -0.35729459  0.00518525	-0.00030782 -0.00753289  0.06607498  0.00614582 -0.02479206  0.00958970  0.01731409 -0.09063477 -0.08033143  0.26928716 -0.17574526  0.40829863	-0.00241338 -0.01541714  0.07835920 -0.00171399 -0.03773369  0.02098297  0.00208144 -0.08469262 -0.06293249  0.28079023 -0.17861814  0.39860570	0.01732875 0.00119219 3.90724430	 0.00849032 -0.05228113 -0.00028893	 0.00583293 -0.02628725 -0.00024525	-0.00020923 -0.00029577 -0.99999993	0.35000000	0.00000000	0.00000000	-0.04988531	0.47572932	0.08493229	-0.22361609	-0.09254238	0.44130251	0.00983599	-0.34858733	-0.17875355	0.05730001	-0.12234268	0.29411060	
