time	LF_FT_fx	LF_FT_fy	LF_FT_fz	LF_FT_tx	LF_FT_ty	LF_FT_tz	RF_FT_fx	RF_FT_fy	RF_FT_fz	RF_FT_tx	RF_FT_ty	RF_FT_tz	torque_des_0	torque_des_1	torque_des_2	torque_des_3	torque_des_4	torque_des_5	torque_des_6	torque_des_7	torque_des_8	torque_des_9	torque_des_10	torque_des_11	q_0	q_1	q_2	q_3	q_4	q_5	q_6	q_7	q_8	q_9	q_10	q_11	qdot_0	qdot_1	qdot_2	qdot_3	qdot_4	qdot_5	qdot_6	qdot_7	qdot_8	qdot_9	qdot_10	qdot_11	qdot_lpf_0	qdot_lpf_1	qdot_lpf_2	qdot_lpf_3	qdot_lpf_4	qdot_lpf_5	qdot_lpf_6	qdot_lpf_7	qdot_lpf_8	qdot_lpf_9	qdot_lpf_10	qdot_lpf_11	base_lin_vel_x	base_lin_vel_y	base_lin_vel_z	base_lin_vel_lpf_x	base_lin_vel_lpf_y	base_lin_vel_lpf_z	base_ang_vel_x	base_ang_vel_y	base_ang_vel_z	base_ang_vel_lpf_x	base_ang_vel_lpf_y	base_ang_vel_lpf_z	projected_grav_x	projected_grav_y	projected_grav_z	cmd_x	cmd_y	cmd_yaw	input_0	input_1	input_2	input_3	input_4	input_5	input_6	input_7	input_8	input_9	input_10	input_11	input_12	input_13	input_14	input_15	input_16	input_17	input_18	input_19	input_20	input_21	input_22	input_23	input_24	input_25	input_26	input_27	input_28	input_29	input_30	input_31	input_32	input_33	input_34	input_35	input_36	input_37	input_38	input_39	input_40	input_41	input_42	input_43	input_44	input_45	input_46	input_47	input_48	input_49	action_0	action_1	action_2	action_3	action_4	action_5	action_6	action_7	action_8	action_9	action_10	action_11	
0.00800000	   0.20785579   -0.07249149 -469.03067348    0.03286526   -6.29779284    0.02131486	  -0.20783869    0.07250155 -469.00467556   -0.03870720   -6.53245708    0.02128590	 -0.00002302   0.04060290 -13.03234314 -66.15606975   8.19175780   0.00253159  -0.00010635  -0.03307676 -13.03351407 -66.14142553   8.19105371   0.00298231	-0.00005264  0.00000253 -0.45978223  1.02738631 -0.56893396  0.00001177 -0.00002809  0.00000574 -0.45974913  1.02737635 -0.56894113  0.00001042	 0.00195095 -0.00009576 -0.00002852  0.00070837 -0.00170292 -0.00196715  0.00088266 -0.00125299  0.00019537 -0.00100098  0.00091894 -0.00023975	 0.00127470 -0.00006256 -0.00001864  0.00046283 -0.00111264 -0.00128528  0.00057671 -0.00081867  0.00012765 -0.00065401  0.00060041 -0.00015665	-0.00003242 -0.00000072 -0.00001996	-0.00000651 -0.00000015 -0.00000401	-0.00000121 -0.00013296  0.00001374	-0.00000024 -0.00002671  0.00000276	 0.00113451  0.00000680 -0.99999936	0.35000000	0.00000000	0.00000000	-0.00000087	0.00461625	0.00000411	-0.04069369	0.00026344	-0.20655046	0.23488067	-0.00000000	-0.00000000	-0.03991682	-0.28473571	0.49604192	-1.03757417	0.73147774	0.07843295	0.03997578	0.28477386	0.49609175	-1.03755999	0.73153323	-0.07834927	-0.00216371	-0.01085385	0.01038086	-0.01687318	0.01077098	0.00701065	0.00361004	0.00940955	0.01050217	-0.01766990	0.01215994	-0.00806126	1.40997481	-0.00048720	0.01095855	-0.35486186	0.09883622	0.52629739	-0.08586976	-0.18930365	-0.01095873	0.35486025	0.09883632	0.52629870	-0.08586989	0.18930396	-0.52075285	-0.00000423	0.13206486	0.33488286	0.18964596	-0.63811743	0.01004390	-0.39340946	-0.39165124	0.79372478	-0.11916620	-0.01092616	0.01863039	-0.37576625	0.37606043	
0.00850500	   1.18289338   -0.01465887 -467.99487317   -0.13862234   -6.27604625   -0.14781259	  -1.45582336   -0.14013339 -469.62629566    0.13813972   -6.86484497    0.52533441	  2.01607165   0.83530489 -15.83083286 -64.90755854   6.46469806  -1.17290226   4.77835446  -0.53230004 -12.84983294 -64.84831623   6.53481829   1.13152673	-0.00006344 -0.00000089 -0.45978114  1.02738401 -0.56891837  0.00000633 -0.00003347  0.00000711 -0.45975983  1.02737380 -0.56895246 -0.00000113	 0.00104789  0.00214891 -0.01890091 -0.00687379  0.01144710 -0.01428249 -0.00664999  0.01007689 -0.01751695 -0.00245797 -0.00126257  0.00495412	-0.00189797 -0.00156370 -0.00133776 -0.00206853  0.00222379 -0.00047523 -0.00039690  0.00143933 -0.00160224 -0.00106017 -0.00247649 -0.00129449	-0.00001771  0.00001258 -0.00004088	-0.00001394  0.00000096 -0.00001161	-0.00000894 -0.00011219 -0.00006198	-0.00000135 -0.00006151 -0.00000128	 0.00113342  0.00000682 -0.99999936	0.35000000	0.00000000	0.00000000	-0.00000486	0.00451352	-0.00000190	-0.03135262	0.00036682	-0.20653605	0.23488067	-0.00000000	-0.00000000	-0.03998804	-0.28476995	0.49604678	-1.03758323	0.73154861	0.07840049	0.03994033	0.28478754	0.49604377	-1.03757012	0.73148167	-0.07841824	-0.00464221	-0.01331414	0.00928705	-0.01867956	0.01347610	0.00760084	0.00284946	0.01311032	0.00906775	-0.01795973	0.00966525	-0.00889027	1.40927911	0.04401962	0.95358711	0.05686770	-1.17117214	0.54731685	-0.86366576	-1.04326034	2.22325516	0.09614654	0.07709059	0.56528759	-0.82878548	1.00926793	-0.52071118	0.00007354	0.13190185	0.17307515	0.11685717	-0.46728459	0.06019991	-0.34018666	0.01306569	0.38298339	-0.32004035	-0.14578433	0.14469613	-0.35490981	0.40507701	
0.00847900	   3.47488357    1.49450252 -466.58114084   -0.08779085   -6.36334381   -0.52865968	  -4.62550615   -2.69819944 -468.97146870    1.17233934   -7.73763439    1.50558488	  4.17896337   2.00344002 -20.99843423 -60.09766543   2.12179904   0.15961305   9.24722357  -5.41442408 -14.86855444 -58.31345655   1.88414750   4.87847202	-0.00004816 -0.00000011 -0.45977034  1.02738888 -0.56892274  0.00001031 -0.00003402 -0.00000545 -0.45976419  1.02738463 -0.56894430  0.00001040	 0.01562038 -0.02520269  0.00074029 -0.02612114  0.00843405  0.01816299 -0.00362168 -0.01757877 -0.02418536  0.01641153 -0.00238470 -0.00084119	 0.00202890 -0.00201679  0.00189950 -0.00163159  0.00082579  0.00136267  0.00015261 -0.00236423 -0.00258776  0.00242688 -0.00009234  0.00234051	 0.00006573  0.00011188 -0.00022143	-0.00000186  0.00002066 -0.00005076	-0.00010525  0.00001848 -0.00020790	-0.00001883 -0.00005790 -0.00005174	 0.00113295  0.00000724 -0.99999936	0.35000000	0.00000000	0.00000000	-0.00006766	0.00452417	-0.00007699	-0.03116546	0.00038405	-0.20653605	0.23488067	-0.00000000	-0.00000000	-0.03988731	-0.28476214	0.49609521	-1.03756392	0.73152876	0.07842425	0.03993665	0.28466198	0.49602422	-1.03752708	0.73151875	-0.07834939	-0.00157454	-0.01405673	0.01197137	-0.01836776	0.01234263	0.00893989	0.00327874	0.00687646	0.00825056	-0.01547141	0.01159827	-0.00624187	1.40719295	0.08848251	0.49813062	-0.10115990	-0.83117342	0.65228087	-0.75844085	-0.16081521	1.06708097	-0.33995780	-0.19131011	0.82911253	-0.78755087	1.07253587	-0.52047509	0.00065416	0.13049532	0.21720651	0.33099493	-0.48525473	0.08726284	-0.43330255	0.00487153	0.40591979	-0.28195870	-0.11999937	0.20497242	-0.39918002	0.35340860	
0.00800300	   6.64319180    6.13979716 -455.17894598   -0.35453187   -6.32279230   -1.21435153	 -12.36478672   -9.20833862 -465.90899480    2.75989541   -9.16755581    5.49638358	 10.87732019  11.58271441 -30.26495188 -52.41460082  -7.50620902   0.12376354  20.32769590  -9.86547484 -15.81960189 -47.28633871  -6.36760774   8.82501690	-0.00004679  0.00001028 -0.45977419  1.02739892 -0.56893406  0.00000637 -0.00003072  0.00000420 -0.45976419  1.02738600 -0.56894705  0.00000509	-0.00820598  0.01803124 -0.00708049 -0.01668044  0.00965203 -0.01249850 -0.00322693  0.00347871 -0.00366879 -0.02220097 -0.00658150  0.00640903	 0.00140829  0.00213594  0.00069954  0.00062655 -0.00163892 -0.00054487  0.00035443  0.00039370 -0.00169015  0.00106002 -0.00157517  0.00103286	 0.00064987  0.00058455 -0.00151035	 0.00009525  0.00010444 -0.00025284	-0.00030607 -0.00147279 -0.00302260	-0.00008322 -0.00017782 -0.00031258	 0.00113000  0.00000891 -0.99999936	0.35000000	0.00000000	0.00000000	-0.00029906	0.00417019	-0.00046515	-0.03120148	0.00045494	-0.20653605	0.23488067	-0.00000000	-0.00000000	-0.03987824	-0.28465825	0.49607795	-1.03752398	0.73147732	0.07840073	0.03995841	0.28475851	0.49602419	-1.03752160	0.73150623	-0.07838108	-0.00205935	-0.00725061	0.01097636	-0.01675636	0.01034428	0.00755010	0.00343640	0.01139657	0.00899486	-0.01644678	0.01039602	-0.00719461	1.40371811	0.13285759	0.62235159	0.36374244	-0.86693835	0.70891684	-0.94253701	-0.17868178	1.13164341	-0.25728130	-0.13999175	0.95525610	-0.87507612	0.95987785	-0.51882231	0.00341792	0.12045436	0.21284416	0.26917312	-0.45128140	0.10031287	-0.43190461	0.07238851	0.37467614	-0.35340273	-0.13324164	0.24688616	-0.41200939	0.36746699	
0.00852300	   5.70313385   12.93168582 -420.54142200    0.16567483  -10.21017620    2.52587479	 -25.95640713  -17.77804708 -423.44160549    5.39079801  -15.40625103   13.75976038	 18.04533008  15.92959932 -39.93207439 -41.93172505 -18.30568362   3.06129238  31.76570145 -20.89920696 -18.63702602 -31.13601300 -17.18170417  15.53273169	 0.00007057  0.00000711 -0.45984097  1.02765179 -0.56912210  0.00000212  0.00010685  0.00000770 -0.45986336  1.02764527 -0.56910761  0.00000319	 0.01147854  0.00861408 -0.03495655  0.03950076 -0.03805495 -0.00624064  0.03032219 -0.00755142 -0.03090046  0.06412972 -0.03415054  0.00149949	 0.01937907  0.00023542 -0.01280989  0.03643483 -0.03066909 -0.00166852  0.02117646  0.00060115 -0.01995829  0.03970466 -0.02480438  0.00036850	 0.00179586  0.00342395 -0.01047634	 0.00052567  0.00072539 -0.00216183	-0.00010056 -0.00239054 -0.03054598	-0.00013562 -0.00099031 -0.00560351	 0.00110868  0.00001112 -0.99999939	0.35000000	0.00000000	0.00000000	-0.00048738	0.00177190	-0.00833863	-0.03173116	0.00058091	-0.20654087	0.23488067	-0.00000000	-0.00000000	-0.03910448	-0.28468993	0.49577862	-1.03651905	0.73062187	0.07837537	0.04086547	0.28479347	0.49557969	-1.03649127	0.73077589	-0.07839244	0.01197947	-0.01036547	-0.00022558	0.00879633	-0.01319284	0.00673143	0.01970268	0.01173658	-0.00615305	0.01112951	-0.00843782	-0.00767865	1.39885807	0.17710109	0.61007243	0.22952460	-0.79932314	0.73622733	-0.93977320	-0.03146767	1.04369736	-0.41238862	-0.16634709	1.04297137	-0.90044063	0.99053073	-0.51557982	0.02002020	0.05060707	0.20800702	0.33656684	-0.43968213	0.08820097	-0.44020125	0.09245727	0.34129199	-0.31956142	-0.15220286	0.23362449	-0.42468882	0.35410488	
0.00846300	   6.13946918   21.53542901 -375.90541954    0.83077123  -15.83198087    4.94859641	 -44.25113623  -29.16688840 -374.61651667    7.97616759  -25.61861019   19.24822581	 25.89585408  29.21767208 -51.39182910 -31.89329925 -31.40609236   5.73954377  42.48913630 -27.73798880 -23.12616058 -16.17179473 -30.11905098  21.97784705	 0.00067618  0.00000808 -0.46018088  1.02864329 -0.56978451  0.00000585  0.00069774 -0.00000735 -0.46041119  1.02864562 -0.56963740 -0.00000407	 0.14573432  0.02210885 -0.09023228  0.18820463 -0.12467319 -0.00741566  0.13364996 -0.00710568 -0.13234381  0.17014618 -0.12441781 -0.02246498	 0.08916962  0.00109262 -0.05112053  0.13719038 -0.09209515 -0.00079455  0.08725183 -0.00337690 -0.08137803  0.13852423 -0.07453432 -0.00228204	 0.00235091  0.01284748 -0.02928321	 0.00108739  0.00320843 -0.00835508	 0.00036415  0.00468153 -0.12000541	-0.00003933 -0.00034663 -0.02901351	 0.00111409  0.00001068 -0.99999938	0.35000000	0.00000000	0.00000000	-0.00014134	0.00367192	-0.04317524	-0.03187324	0.00059396	-0.20654087	0.23488067	-0.00000000	-0.00000000	-0.03511164	-0.28468028	0.49425495	-1.03257871	0.72760838	0.07839764	0.04476128	0.28464296	0.49312404	-1.03251565	0.72836566	-0.07843574	0.06650002	-0.00896057	-0.03199257	0.08069518	-0.06299596	0.00736819	0.07132111	0.00521673	-0.05708214	0.08164583	-0.04875798	-0.00960979	1.39261782	0.22116935	0.59645689	0.37583926	-0.77623779	0.71088016	-0.95617616	0.01229026	0.94972610	-0.33891803	-0.20408455	1.01521790	-0.92550874	0.96139592	-0.51400930	0.07512046	-0.09590297	0.18904178	0.35159326	-0.39809659	0.04299647	-0.41384605	0.13503285	0.30583939	-0.33219635	-0.16922429	0.24385548	-0.43916190	0.34542555	
0.00800500	   3.16415845   37.77528629 -359.69321667    2.00686020  -21.38193759    6.74210243	 -56.91034582  -42.48317347 -308.41620137    9.61591232  -34.04598756   22.54703454	 30.98633333  40.17166123 -58.15364574 -27.47560619 -41.06355044  11.03484997  50.13090078 -37.95276353 -28.52521906   1.10493789 -43.83030065  28.22631382	 0.00218169  0.00000434 -0.46096560  1.03066563 -0.57117661  0.00001794  0.00222967 -0.00000957 -0.46171950  1.03078301 -0.57068460  0.00001385	 0.23446690 -0.01555035 -0.12399999  0.31140292 -0.24395151  0.00654368  0.27821805 -0.02163946 -0.19685983  0.34343234 -0.18226312  0.02478257	 0.20733793 -0.00067317 -0.10953325  0.27643811 -0.19031251  0.00315073  0.21458480 -0.00336750 -0.18147789  0.29305016 -0.14623266  0.00395506	 0.00262152  0.02722814 -0.05577492	 0.00156717  0.00888114 -0.01987352	 0.00140467  0.01761972 -0.25856823	 0.00027476  0.00350144 -0.08305367	 0.00120201  0.00000536 -0.99999928	0.35000000	0.00000000	0.00000000	0.00098741	0.01503057	-0.12359285	-0.02994315	0.00038514	-0.20653126	0.23488067	-0.00000000	-0.00000000	-0.02518564	-0.28471765	0.49073735	-1.02454138	0.72127527	0.07846981	0.05486157	0.28462076	0.48725942	-1.02402127	0.72360170	-0.07832883	0.15881340	-0.01185461	-0.08042811	0.18006197	-0.14262877	0.01024263	0.17079431	0.00523214	-0.14008471	0.19191349	-0.10688974	-0.00506554	1.38500321	0.26501885	0.54307348	0.40846229	-0.69347250	0.61627835	-0.90407020	0.10512208	0.84993243	-0.36634889	-0.23796135	1.03662884	-0.95412296	0.94247150	-0.51324368	0.15920562	-0.30227986	0.15782090	0.40780675	-0.36199188	-0.01887127	-0.37015310	0.16707782	0.25155511	-0.32781476	-0.18491252	0.22615635	-0.43959683	0.32136983	
0.00800900	  -3.01391566   53.24666135 -361.09475756    3.56365407  -27.76166882    9.64425905	 -53.85713865  -57.53520116 -267.68175109   12.82103112  -35.47610116   17.57006103	 32.13440412  57.86586567 -63.27619961 -29.03960581 -47.06246481  16.95952658  51.21989351 -46.51554683 -34.80023788  14.26475062 -56.48917747  32.62047270	 0.00482391  0.00000970 -0.46239790  1.03409325 -0.57348177  0.00001188  0.00500569 -0.00002369 -0.46412951  1.03457239 -0.57261534  0.00028890	 0.38663645 -0.00595624 -0.21747472  0.49543024 -0.36979703 -0.00244883  0.43135212  0.01462919 -0.36640707  0.58865884 -0.29682540  0.07039059	 0.34846364  0.00081612 -0.19475257  0.45358615 -0.30664907  0.00072724  0.37320790 -0.00190698 -0.32308447  0.50921734 -0.26502617  0.04392841	 0.00192801  0.04056887 -0.08689233	 0.00181867  0.01735403 -0.03729189	 0.00264635  0.03830871 -0.38962716	 0.00087973  0.01169267 -0.16476577	 0.00142455 -0.00000784 -0.99999899	0.35000000	0.00000000	0.00000000	0.00316153	0.03920925	-0.24518929	-0.02444258	-0.00022254	-0.20651206	0.23488067	-0.00000000	-0.00000000	-0.00776517	-0.28466401	0.48431695	-1.01091945	0.71078849	0.07843360	0.07316445	0.28447953	0.47645631	-1.00896144	0.71481824	-0.07668734	0.26906121	-0.00941374	-0.15109155	0.30647430	-0.23695232	0.00847693	0.29471153	0.00762587	-0.25750455	0.34616747	-0.20320545	0.02405836	1.37602210	0.30860630	0.45519289	0.53050423	-0.62161541	0.48680457	-0.81768644	0.17499298	0.69713050	-0.35683629	-0.26918477	0.99958891	-0.95498288	0.89002031	-0.51520592	0.23721015	-0.54469204	0.11804011	0.44944271	-0.31485787	-0.09754059	-0.31597573	0.20639439	0.19110882	-0.33970678	-0.18390155	0.19968155	-0.42975858	0.29311830	
0.00801300	 -13.37211047   74.86344737 -397.86251319    5.07085318  -34.22364684   11.41260052	 -45.04720349  -76.10232185 -228.39578167   16.44642001  -33.87327231   11.55516114	 28.49988216  75.61287639 -63.62306455 -38.62812851 -48.60765283  24.84205096  46.14174346 -57.15189245 -38.65149023  23.65585593 -66.92251641  35.28014951	 0.00828019  0.00000734 -0.46465675  1.03906169 -0.57670490  0.00000744  0.00904674 -0.00012347 -0.46774953  1.04039982 -0.57599523  0.00123815	 0.48477455  0.00095115 -0.36379698  0.71181651 -0.45375711 -0.01345088  0.59415242 -0.04288666 -0.52588729  0.88435807 -0.52152871  0.16587030	 0.44012396  0.00070989 -0.30042061  0.64588487 -0.41636756 -0.00062545  0.52303677 -0.01401006 -0.47398911  0.76746788 -0.45402237  0.13201058	 0.00127511  0.04770201 -0.11816911	 0.00173477  0.02637733 -0.05934236	 0.00402972  0.06764893 -0.46669060	 0.00171756  0.02555444 -0.25355593	 0.00184833 -0.00002931 -0.99999829	0.35000000	0.00000000	0.00000000	0.00617246	0.08012615	-0.37731865	-0.01345428	-0.00127313	-0.20646885	0.23488067	-0.00000000	-0.00000000	0.01502245	-0.28468761	0.47419149	-0.99117374	0.69612551	0.07840712	0.09980785	0.28348169	0.46022934	-0.98580205	0.69944215	-0.07102224	0.34066644	-0.00958784	-0.23871094	0.44369805	-0.32591006	0.00749139	0.41175863	-0.01221054	-0.38263428	0.53045166	-0.35644025	0.08823353	1.36568320	0.35188872	0.34321797	0.62089765	-0.52780730	0.32216921	-0.71057427	0.26071885	0.52698344	-0.38265428	-0.26717269	0.94418359	-0.93553197	0.82842052	-0.51705325	0.27891836	-0.78834575	0.08544879	0.49613646	-0.27482325	-0.18802105	-0.26871639	0.25309011	0.12149990	-0.34375691	-0.17973553	0.16752529	-0.38851482	0.25159276	
0.00847300	 -25.43270764   95.73297074 -465.12534005    7.76154409  -41.68938855   12.14499043	 -34.49229425  -85.06752202 -192.52888605   17.06640523  -29.48475868    9.87845539	 23.67655396  95.78300752 -62.33027714 -56.32248367 -48.26264046  34.95883725  33.66575558 -66.36578012 -41.52159779  29.17926080 -70.39230454  34.75208833	 0.01231068  0.00000760 -0.46810436  1.04590626 -0.58101805  0.00000260  0.01427446 -0.00030027 -0.47292551  1.04901662 -0.58163138  0.00320892	 0.47794718  0.01696646 -0.48636577  0.89767326 -0.55501073  0.00120981  0.65915367 -0.03508535 -0.68721458  1.18885790 -0.78326113  0.30841157	 0.47403371  0.00167596 -0.42953530  0.83789819 -0.52375362 -0.00120809  0.62633282 -0.02451063 -0.63716952  1.06958981 -0.71089137  0.25345790	 0.00102934  0.04709533 -0.14789067	 0.00152179  0.03365316 -0.08534809	 0.00553100  0.10716724 -0.47895396	 0.00282580  0.04742978 -0.32965443	 0.00259576 -0.00006201 -0.99999663	0.35000000	0.00000000	0.00000000	0.01015516	0.14469735	-0.49056146	0.00643521	-0.00291344	-0.20635363	0.23488067	-0.00000000	-0.00000000	0.04159594	-0.28468502	0.45873725	-0.96397191	0.67650384	0.07837826	0.13427512	0.28171360	0.43702760	-0.95155716	0.67380178	-0.05926084	0.36715686	-0.00800450	-0.34577221	0.58071822	-0.41297671	0.00706689	0.49245405	-0.02942049	-0.51794308	0.74604189	-0.56470513	0.17671798	1.35399663	0.39482346	0.25147986	0.72227180	-0.44812867	0.13281612	-0.61713952	0.36253422	0.33104494	-0.39144725	-0.25888127	0.87688839	-0.85399026	0.73787802	-0.51774859	0.27537107	-1.01988399	0.05935026	0.53717387	-0.22705805	-0.28706443	-0.21929389	0.31025931	0.05461041	-0.35800439	-0.16634396	0.13071181	-0.31508899	0.19798855	
